System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:39:33:535, 28115640902050,    1.039,   31.000, 1300,   5.310,   5.518,   1.533,   3.120,   3.242,   0.901, 53,  0,   0.115,   0.120,   0.033,  25.000,  350,   0.000
14:39:34:542, 28118151966953,    2.046,   22.000,  800,   2.980,   8.518,   2.366,   0.974,   4.222,   1.173, 49,  0,   0.064,   0.184,   0.051,  25.000,  350,   0.000
14:39:35:557, 28120682619178,    3.060,   11.000,  800,   2.400,  10.953,   3.043,   0.639,   4.871,   1.353, 47,  0,   0.008,   0.193,   0.054,  25.000,  350,   0.000
14:39:36:566, 28123200859203,    4.070,    4.000,  800,   1.996,  12.968,   3.602,   0.354,   5.228,   1.452, 47,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:37:577, 28125722795043,    5.081,    3.000,  800,   1.896,  14.884,   4.135,   0.276,   5.507,   1.530, 46,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:38:582, 28128228575940,    6.086,    2.000,  800,   1.927,  16.820,   4.672,   0.300,   5.809,   1.614, 46,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:39:589, 28130740503388,    7.093,    2.000,  800,   1.854,  18.687,   5.191,   0.250,   6.061,   1.684, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:40:594, 28133247791150,    8.098,    3.000,  800,   1.845,  20.541,   5.706,   0.251,   6.313,   1.754, 41,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:41:609, 28135779670406,    9.113,   15.000,  800,   2.706,  23.288,   6.469,   0.906,   7.232,   2.009, 46,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:42:613, 28138284657628,   10.117,    8.000,  800,   2.387,  25.684,   7.135,   0.632,   7.867,   2.185, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:43:624, 28140806524403,   11.128,    3.000,  800,   1.946,  27.651,   7.681,   0.319,   8.189,   2.275, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:44:627, 28143307315488,   12.131,    3.000,  800,   1.898,  29.554,   8.210,   0.284,   8.474,   2.354, 46,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:45:642, 28145838086368,   13.145,    4.000,  800,   2.001,  31.584,   8.773,   0.372,   8.852,   2.459, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:46:648, 28148348022803,   14.152,    9.000,  800,   2.444,  34.044,   9.457,   0.772,   9.628,   2.675, 47,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:47:661, 28150875609640,   15.165,    1.000,  800,   1.758,  35.825,   9.951,   0.186,   9.816,   2.727, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:48:667, 28153384274688,   16.171,    4.000,  800,   2.051,  37.887,  10.524,   0.392,  10.211,   2.836, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:49:683, 28155917310340,   17.186,    2.000,  800,   1.946,  39.864,  11.073,   0.307,  10.523,   2.923, 44,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:50:689, 28158427995390,   18.193,    5.000, 3000,   1.992,  41.868,  11.630,   0.376,  10.901,   3.028, 48,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:51:691, 28160926922928,   19.195,    7.000,  800,   2.221,  44.093,  12.248,   0.567,  11.468,   3.186, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:52:693, 28163426112428,   20.197,    3.000,  800,   1.862,  45.959,  12.766,   0.265,  11.734,   3.259, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:53:695, 28165924967190,   21.198,    1.000,  800,   1.775,  47.737,  13.260,   0.198,  11.933,   3.315, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:54:697, 28168423807203,   22.200,    1.000,  800,   1.782,  49.522,  13.756,   0.205,  12.139,   3.372, 46,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:55:713, 28170960448743,   23.217,    2.000,  800,   1.805,  51.357,  14.266,   0.219,  12.361,   3.434, 44,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:56:730, 28173496531040,   24.234,    3.000,  800,   2.014,  53.405,  14.835,   0.353,  12.720,   3.533, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:57:732, 28175995466278,   25.236,    0.000,  800,   1.723,  55.131,  15.314,   0.161,  12.882,   3.578, 44,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:58:746, 28178524415665,   26.250,    1.000,  800,   1.713,  56.868,  15.797,   0.154,  13.038,   3.622, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:39:59:764, 28181064360890,   27.268,    1.000,  800,   1.706,  58.606,  16.279,   0.148,  13.189,   3.664, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:40:00:782, 28183602801663,   28.286,    4.000,  800,   2.095,  60.738,  16.872,   0.456,  13.653,   3.792, 45,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
14:40:01:793, 28186124569225,   29.297,    2.000,  800,   1.855,  62.614,  17.393,   0.253,  13.909,   3.864, 41,  0,   0.001,   0.194,   0.054,  25.000,  350,   0.000
14:40:02:798, 28188632711388,   30.302,    3.000,  800,   1.954,  64.579,  17.939,   0.328,  14.238,   3.955, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:03:801, 28191133463650,   31.305,    3.000,  800,   1.991,  66.575,  18.493,   0.352,  14.592,   4.053, 44,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:04:803, 28193634147640,   32.307,    3.000,  800,   1.865,  68.445,  19.012,   0.269,  14.862,   4.128, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:05:814, 28196155434563,   33.318,    1.000,  800,   1.772,  70.236,  19.510,   0.194,  15.058,   4.183, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:06:816, 28198654803603,   34.320,    0.000,  800,   1.709,  71.948,  19.986,   0.151,  15.210,   4.225, 43,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:07:818, 28201153716503,   35.322,    3.000,  800,   1.940,  73.892,  20.526,   0.335,  15.545,   4.318, 43,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:08:820, 28203652583540,   36.324,    1.000,  800,   1.738,  75.634,  21.009,   0.176,  15.722,   4.367, 43,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:09:822, 28206151496015,   37.326,    2.000,  800,   1.925,  77.562,  21.545,   0.307,  16.029,   4.453, 44,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:10:824, 28208650433553,   38.327,    1.000,  800,   1.738,  79.304,  22.029,   0.175,  16.204,   4.501, 44,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:11:825, 28211149282278,   39.329,    1.000,  800,   1.750,  81.057,  22.516,   0.189,  16.393,   4.554, 43,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:12:827, 28213648260803,   40.331,    1.000,  800,   1.745,  82.805,  23.001,   0.178,  16.572,   4.603, 44,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:13:841, 28216176798428,   41.345,    3.000,  800,   1.958,  84.790,  23.553,   0.343,  16.919,   4.700, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:14:844, 28218678228928,   42.348,    2.000,  800,   1.833,  86.627,  24.063,   0.240,  17.160,   4.767, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:15:860, 28221213473253,   43.364,    1.000,  800,   1.815,  88.473,  24.576,   0.227,  17.391,   4.831, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:16:862, 28223712529715,   44.366,    2.000,  800,   1.883,  90.359,  25.100,   0.274,  17.665,   4.907, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:17:864, 28226211556740,   45.368,    1.000,  800,   1.762,  92.125,  25.590,   0.194,  17.860,   4.961, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:18:866, 28228710466015,   46.370,    1.000,  800,   1.744,  93.872,  26.075,   0.177,  18.037,   5.010, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:19:868, 28231209518103,   47.371,    1.000,  800,   1.731,  95.606,  26.557,   0.168,  18.206,   5.057, 42,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:20:883, 28233742621337,   48.387,    9.000, 3000,   3.346,  99.004,  27.501,   1.667,  19.898,   5.527, 48,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:21:886, 28236242826616,   49.389,   26.000, 3000,   9.759, 108.786,  30.218,   7.854,  27.771,   7.714, 52,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:22:900, 28238772896178,   50.404,   12.000,  800,   5.048, 113.905,  31.640,   3.313,  31.132,   8.648, 46,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:23:902, 28241271949290,   51.406,    2.000,  800,   1.841, 115.750,  32.153,   0.245,  31.377,   8.716, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:24:915, 28243799527865,   52.419,    2.000,  800,   1.811, 117.586,  32.663,   0.222,  31.602,   8.778, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:25:931, 28246334580428,   53.435,    1.000,  800,   1.749, 119.364,  33.157,   0.177,  31.783,   8.829, 44,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:26:947, 28248867186178,   54.451,    1.000,  800,   1.742, 121.133,  33.648,   0.174,  31.959,   8.878, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:27:963, 28251400988403,   55.466,    6.000,  800,   2.115, 123.281,  34.245,   0.472,  32.439,   9.011, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:28:971, 28253916227065,   56.475,    1.000,  800,   1.746, 125.042,  34.734,   0.178,  32.619,   9.061, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:29:975, 28256420205828,   57.479,    1.000,  800,   1.758, 126.807,  35.224,   0.189,  32.809,   9.114, 46,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:30:992, 28258956947255,   58.496,   10.000, 1500,   2.397, 129.245,  35.901,   0.689,  33.509,   9.308, 47,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:32:006, 28261487254628,   59.510,    9.000,  800,   2.997, 132.285,  36.746,   1.298,  34.826,   9.674, 46,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:33:025, 28264028763640,   60.529,    1.000,  800,   1.830, 134.150,  37.264,   0.239,  35.069,   9.741, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:34:027, 28266527758365,   61.531,    1.000,  800,   1.773, 135.926,  37.757,   0.194,  35.264,   9.796, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:35:029, 28269026789628,   62.533,    6.000,  800,   2.047, 137.977,  38.327,   0.408,  35.673,   9.909, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:36:031, 28271525704753,   63.535,    1.000,  800,   1.744, 139.724,  38.812,   0.183,  35.856,   9.960, 39,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:37:033, 28274024721078,   64.536,    2.000,  800,   1.816, 141.543,  39.317,   0.237,  36.093,  10.026, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:38:035, 28276523746278,   65.538,    5.000,  800,   2.104, 143.651,  39.903,   0.451,  36.546,  10.152, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:39:036, 28279022240090,   66.540,    1.000,  800,   1.773, 145.427,  40.396,   0.202,  36.748,  10.208, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:40:038, 28281521395603,   67.542,    1.000,  800,   1.721, 147.152,  40.876,   0.164,  36.912,  10.253, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:41:040, 28284020522703,   68.544,    0.000,  800,   1.694, 148.849,  41.347,   0.142,  37.055,  10.293, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:42:042, 28286520982615,   69.546,    3.000,  800,   1.970, 150.824,  41.895,   0.357,  37.413,  10.392, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:43:044, 28289019893015,   70.548,    1.000,  800,   1.754, 152.581,  42.384,   0.189,  37.602,  10.445, 39,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:44:056, 28291543015378,   71.560,    1.000,  800,   1.759, 154.360,  42.878,   0.191,  37.795,  10.499, 44,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:45:058, 28294042135740,   72.562,    4.000,  800,   1.976, 156.339,  43.428,   0.346,  38.142,  10.595, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:46:073, 28296574874090,   73.577,    6.000,  800,   2.101, 158.473,  44.020,   0.451,  38.600,  10.722, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:47:075, 28299073787528,   74.579,    1.000,  800,   1.744, 160.220,  44.506,   0.182,  38.782,  10.773, 39,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:48:091, 28301607695003,   75.595,    1.000,  800,   1.757, 162.005,  45.001,   0.187,  38.972,  10.826, 43,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:49:093, 28304106681303,   76.596,    1.000,  800,   1.733, 163.741,  45.484,   0.173,  39.145,  10.874, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:50:095, 28306605543090,   77.598,    1.000,  800,   1.755, 165.499,  45.972,   0.189,  39.334,  10.926, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:51:111, 28309140507563,   78.615,    2.000,  800,   1.839, 167.368,  46.491,   0.243,  39.582,  10.995, 43,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:52:113, 28311639742715,   79.617,    1.000,  800,   1.795, 169.167,  46.991,   0.213,  39.795,  11.054, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:53:125, 28314163623240,   80.628,    0.000,  800,   1.710, 170.897,  47.471,   0.155,  39.951,  11.097, 42,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:54:137, 28316688045350,   81.640,    1.000,  800,   1.722, 172.640,  47.956,   0.164,  40.116,  11.143, 45,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:55:139, 28319188848153,   82.643,    0.000,  800,   1.689, 174.333,  48.426,   0.142,  40.259,  11.183, 39,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:56:141, 28321687706240,   83.645,    6.000,  800,   2.041, 176.378,  48.994,   0.415,  40.675,  11.299, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:57:143, 28324186600665,   84.647,    2.000,  800,   1.808, 178.189,  49.497,   0.228,  40.904,  11.362, 39,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:58:151, 28326701702490,   85.655,    1.000,  800,   1.804, 180.009,  50.002,   0.222,  41.128,  11.424, 43,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:40:59:159, 28329214255890,   86.662,    5.000,  800,   1.965, 181.988,  50.552,   0.341,  41.471,  11.520, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:41:00:160, 28331713323165,   87.664,    2.000,  800,   1.779, 183.771,  51.047,   0.208,  41.680,  11.578, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
14:41:01:162, 28334212104003,   88.666,    1.000,  800,   1.781, 185.555,  51.543,   0.202,  41.882,  11.634, 44,  0,   0.001,   0.195,   0.054,  25.000,  350,   0.000
14:41:02:164, 28336710709065,   89.668,    1.000,  800,   1.736, 187.294,  52.026,   0.174,  42.056,  11.682, 45,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:03:175, 28339232435738,   90.679,    3.000,  800,   1.965, 189.281,  52.578,   0.348,  42.407,  11.780, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:04:177, 28341732920265,   91.681,    1.000,  800,   1.760, 191.045,  53.068,   0.189,  42.597,  11.833, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:05:179, 28344231910365,   92.683,    1.000,  800,   1.771, 192.819,  53.561,   0.202,  42.799,  11.889, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:06:181, 28346731232278,   93.685,    3.000,  800,   1.916, 194.739,  54.094,   0.300,  43.100,  11.972, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:07:183, 28349230280428,   94.687,    1.000,  800,   1.750, 196.493,  54.581,   0.185,  43.286,  12.024, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:08:185, 28351729382853,   95.689,    1.000,  800,   1.754, 198.250,  55.070,   0.185,  43.471,  12.075, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:09:187, 28354228635940,   96.691,    0.000,  800,   1.699, 199.953,  55.542,   0.148,  43.620,  12.117, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:10:189, 28356727758490,   97.693,    4.000,  800,   1.992, 201.949,  56.097,   0.365,  43.985,  12.218, 40,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:11:191, 28359226699225,   98.694,    1.000,  800,   1.752, 203.704,  56.585,   0.191,  44.177,  12.271, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:12:193, 28361727328215,   99.697,    1.000,  800,   1.733, 205.442,  57.067,   0.173,  44.350,  12.319, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:13:198, 28364232805278,  100.701,    2.000,  800,   1.939, 207.389,  57.608,   0.315,  44.667,  12.407, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:14:200, 28366731879928,  101.703,    1.000,  800,   1.793, 209.185,  58.107,   0.217,  44.884,  12.468, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:15:210, 28369252001253,  102.714,    2.000,  800,   1.782, 210.986,  58.607,   0.209,  45.095,  12.526, 44,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:16:212, 28371751101790,  103.716,    0.000,  800,   1.700, 212.688,  59.080,   0.148,  45.243,  12.568, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:17:214, 28374249992267,  104.717,    2.000, 1500,   1.829, 214.521,  59.589,   0.245,  45.489,  12.636, 44,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:18:215, 28376747141040,  105.719,    3.000,  800,   1.871, 216.394,  60.109,   0.279,  45.768,  12.713, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:19:217, 28379246129640,  106.720,    1.000,  800,   1.711, 218.108,  60.586,   0.158,  45.927,  12.757, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:20:227, 28381767396703,  107.731,    2.000,  800,   1.848, 219.975,  61.104,   0.253,  46.182,  12.828, 44,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:21:229, 28384266424028,  108.733,    2.000,  800,   1.805, 221.784,  61.607,   0.226,  46.409,  12.891, 40,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:22:243, 28386795583290,  109.747,    1.000,  800,   1.737, 223.545,  62.096,   0.173,  46.584,  12.940, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:23:247, 28389300225540,  110.751,    1.000,  800,   1.718, 225.270,  62.575,   0.160,  46.744,  12.985, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:24:249, 28391799251365,  111.753,    1.000,  800,   1.706, 226.980,  63.050,   0.154,  46.898,  13.027, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:25:251, 28394298392578,  112.755,    5.000,  800,   2.018, 229.002,  63.612,   0.386,  47.285,  13.135, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:26:253, 28396797332290,  113.757,    1.000,  800,   1.718, 230.723,  64.090,   0.162,  47.448,  13.180, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:27:262, 28399313611453,  114.766,    1.000,  800,   1.781, 232.520,  64.589,   0.208,  47.658,  13.238, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:28:264, 28401813708965,  115.768,    3.000,  800,   1.904, 234.428,  65.119,   0.295,  47.954,  13.320, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:29:266, 28404312431440,  116.770,    1.000,  800,   1.755, 236.186,  65.607,   0.187,  48.141,  13.372, 40,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:30:268, 28406811470865,  117.772,    1.000,  800,   1.719, 237.908,  66.086,   0.163,  48.304,  13.418, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:31:281, 28409339161653,  118.785,    2.000,  800,   1.794, 239.726,  66.591,   0.220,  48.527,  13.480, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:32:297, 28411873791163,  119.801,    8.000,  800,   2.343, 242.107,  67.252,   0.679,  49.217,  13.671, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:33:300, 28414373919915,  120.803,    2.000,  800,   1.825, 243.936,  67.760,   0.244,  49.461,  13.739, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:34:307, 28416887675113,  121.811,    2.000,  800,   1.865, 245.815,  68.282,   0.265,  49.729,  13.814, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:35:310, 28419387420803,  122.813,    2.000,  800,   1.827, 247.647,  68.791,   0.239,  49.969,  13.880, 44,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:36:311, 28421886324515,  123.815,    2.000,  800,   1.816, 249.466,  69.296,   0.242,  50.211,  13.948, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:37:322, 28424406497440,  124.826,    1.000,  800,   1.739, 251.223,  69.784,   0.178,  50.391,  13.998, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:38:324, 28426906150265,  125.828,    1.000,  800,   1.717, 252.944,  70.262,   0.165,  50.557,  14.044, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:39:326, 28429405047165,  126.829,    4.000,  800,   1.947, 254.894,  70.804,   0.333,  50.891,  14.136, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:40:328, 28431903952065,  127.831,    1.000,  800,   1.722, 256.620,  71.283,   0.170,  51.061,  14.184, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:41:343, 28434436598078,  128.847,    5.000,  800,   2.082, 258.734,  71.871,   0.440,  51.508,  14.308, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:42:345, 28436935663828,  129.849,    1.000,  800,   1.769, 260.506,  72.363,   0.197,  51.705,  14.362, 40,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:43:347, 28439434714828,  130.850,    2.000,  800,   1.795, 262.304,  72.862,   0.220,  51.925,  14.424, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:44:349, 28441933733578,  131.852,    2.000,  800,   1.819, 264.127,  73.369,   0.242,  52.168,  14.491, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:45:358, 28444452538028,  132.862,    4.000,  800,   1.938, 266.084,  73.912,   0.332,  52.503,  14.584, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:46:360, 28446951449115,  133.864,    1.000,  800,   1.780, 267.867,  74.408,   0.213,  52.717,  14.644, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:47:376, 28449484017590,  134.879,    1.000,  800,   1.737, 269.631,  74.898,   0.178,  52.897,  14.694, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:48:391, 28452016764640,  135.895,    2.000,  800,   1.856, 271.515,  75.421,   0.260,  53.162,  14.767, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:49:393, 28454515909978,  136.897,    1.000,  800,   1.728, 273.246,  75.902,   0.172,  53.334,  14.815, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:50:395, 28457014954665,  137.899,    1.000,  800,   1.726, 274.976,  76.382,   0.174,  53.508,  14.863, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:51:397, 28459513885253,  138.900,    1.000,  800,   1.705, 276.684,  76.857,   0.160,  53.668,  14.908, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:52:400, 28462017446553,  139.904,    1.000,  800,   1.730, 278.420,  77.339,   0.174,  53.842,  14.956, 40,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:53:404, 28464520926028,  140.908,    4.000,  800,   1.981, 280.408,  77.891,   0.366,  54.209,  15.058, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:54:406, 28467020027878,  141.910,    1.000,  800,   1.736, 282.147,  78.374,   0.176,  54.386,  15.107, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:55:415, 28469536329653,  142.918,    2.000,  800,   1.796, 283.959,  78.877,   0.220,  54.608,  15.169, 44,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:56:417, 28472035667890,  143.920,    7.000,  800,   2.088, 286.051,  79.459,   0.447,  55.056,  15.293, 39,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:57:421, 28474541111603,  144.925,    1.000,  800,   1.723, 287.782,  79.939,   0.173,  55.230,  15.342, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:58:423, 28477040195965,  145.927,    1.000,  800,   1.727, 289.512,  80.420,   0.172,  55.403,  15.390, 40,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:41:59:431, 28479553953578,  146.935,    1.000,  800,   1.740, 291.266,  80.907,   0.179,  55.583,  15.440, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:00:435, 28482059956753,  147.939,    6.000,  800,   2.046, 293.321,  81.478,   0.411,  55.996,  15.554, 41,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:01:451, 28484592949790,  148.955,    3.000,  800,   1.799, 295.148,  81.986,   0.227,  56.227,  15.618, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
14:42:02:459, 28487107314278,  149.963,    5.000,  800,   2.185, 297.351,  82.597,   0.556,  56.787,  15.774, 43,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
