System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:36:44:802,27694763112515.0,353.885,0.0,800.0,1.712,1146.894,318.582,0.14400000000000002,475.976,132.216,42.0,0.0,0.001,43.388000000000005,12.052,25.0,350.0,0.0
14:36:45:820,27697300543063.0,354.903,0.0,800.0,1.6969999999999998,1148.621,319.061,0.134,476.11300000000006,132.254,43.0,0.0,0.001,43.388999999999996,12.052999999999999,25.0,350.0,0.0
14:36:46:822,27699800299315.0,355.905,0.0,800.0,1.675,1150.3,319.528,0.121,476.235,132.287,44.0,0.0,0.0,43.39,12.052999999999999,25.0,350.0,0.0
14:36:47:824,27702300100890.0,356.907,0.0,800.0,1.689,1151.993,319.998,0.129,476.36400000000003,132.32299999999998,43.0,0.0,0.001,43.391000000000005,12.052999999999999,25.0,350.0,0.0
14:36:48:826,27704798910203.0,357.909,0.0,800.0,1.69,1153.6860000000001,320.468,0.13,476.494,132.36,44.0,0.0,0.001,43.391999999999996,12.052999999999999,25.0,350.0,0.0
14:36:49:828,27707297826240.0,358.911,0.0,800.0,1.703,1155.392,320.942,0.138,476.63300000000004,132.398,43.0,0.0,0.001,43.393,12.052999999999999,25.0,350.0,0.0
14:36:50:830,27709796471778.0,359.912,1.0,800.0,1.774,1157.17,321.436,0.196,476.829,132.453,41.0,0.0,0.001,43.393,12.054,25.0,350.0,0.0
14:36:51:831,27712295286540.0,360.914,0.0,800.0,1.689,1158.862,321.906,0.129,476.959,132.489,43.0,0.0,0.001,43.395,12.054,25.0,350.0,0.0
14:36:52:848,27714831909788.0,361.931,0.0,800.0,1.692,1160.583,322.384,0.132,477.093,132.526,44.0,0.0,0.001,43.395,12.054,25.0,350.0,0.0
14:36:53:850,27717330557465.0,362.93300000000005,0.0,800.0,1.6869999999999998,1162.274,322.85400000000004,0.127,477.221,132.561,40.0,0.0,0.001,43.396,12.055,25.0,350.0,0.0
14:36:54:852,27719829192828.0,363.934,0.0,800.0,1.685,1163.961,323.323,0.126,477.347,132.596,42.0,0.0,0.001,43.397,12.055,25.0,350.0,0.0
14:36:55:854,27722328046565.0,364.936,0.0,800.0,1.6980000000000002,1165.662,323.795,0.14,477.48699999999997,132.635,44.0,0.0,0.001,43.398,12.055,25.0,350.0,0.0
14:36:56:855,27724826880878.0,365.93800000000005,0.0,800.0,1.69,1167.355,324.265,0.13,477.61800000000005,132.672,40.0,0.0,0.001,43.398,12.055,25.0,350.0,0.0
14:36:57:864,27727342236190.0,366.94599999999997,0.0,800.0,1.696,1169.065,324.74,0.133,477.751,132.709,40.0,0.0,0.001,43.398999999999994,12.055,25.0,350.0,0.0
14:36:58:866,27729841154953.0,367.94800000000004,0.0,800.0,1.712,1170.78,325.217,0.146,477.897,132.749,40.0,0.0,0.001,43.401,12.056,25.0,350.0,0.0
14:36:59:867,27732340356103.0,368.95,0.0,800.0,1.69,1172.473,325.687,0.129,478.027,132.785,40.0,0.0,0.001,43.401,12.056,25.0,350.0,0.0
14:37:00:869,27734839502340.0,369.952,2.0,800.0,1.781,1174.258,326.183,0.19399999999999998,478.221,132.839,40.0,0.0,0.001,43.403,12.056,25.0,350.0,0.0
14:37:01:871,27737338370415.0,370.954,2.0,800.0,1.99,1176.251,326.736,0.39799999999999996,478.62,132.95,39.0,0.0,0.001,43.403999999999996,12.057,25.0,350.0,0.0
14:37:02:884,27739863218540.0,371.966,0.0,800.0,1.696,1177.968,327.21299999999997,0.134,478.755,132.988,43.0,0.0,0.001,43.405,12.057,25.0,350.0,0.0
14:37:03:885,27742362076490.0,372.968,0.0,800.0,1.692,1179.663,327.684,0.131,478.88699999999994,133.024,41.0,0.0,0.001,43.406000000000006,12.057,25.0,350.0,0.0
14:37:04:887,27744860975615.0,373.97,0.0,800.0,1.685,1181.351,328.153,0.128,479.015,133.06,45.0,0.0,0.001,43.407,12.057,25.0,350.0,0.0
14:37:05:889,27747359769540.0,374.972,0.0,800.0,1.672,1183.026,328.61800000000005,0.11699999999999999,479.13300000000004,133.092,40.0,0.0,0.0,43.407,12.058,25.0,350.0,0.0
14:37:06:891,27749858901753.0,375.974,1.0,800.0,1.751,1184.78,329.106,0.174,479.30699999999996,133.141,39.0,0.0,0.001,43.408,12.058,25.0,350.0,0.0
14:37:07:893,27752357717103.0,376.975,0.0,800.0,1.714,1186.497,329.583,0.146,479.45300000000003,133.181,42.0,0.0,0.001,43.409,12.058,25.0,350.0,0.0
14:37:08:897,27754862870490.0,377.98,0.0,800.0,1.695,1188.2,330.056,0.134,479.588,133.219,40.0,0.0,0.001,43.41,12.058,25.0,350.0,0.0
14:37:09:899,27757361728215.0,378.98199999999997,0.0,800.0,1.681,1189.884,330.523,0.124,479.712,133.253,39.0,0.0,0.001,43.411,12.059000000000001,25.0,350.0,0.0
14:37:10:901,27759860839990.0,379.983,0.0,800.0,1.6980000000000002,1191.585,330.996,0.135,479.847,133.291,40.0,0.0,0.001,43.412,12.059000000000001,25.0,350.0,0.0
14:37:11:918,27762397463578.0,381.0,0.0,800.0,1.694,1193.308,331.475,0.133,479.98199999999997,133.328,43.0,0.0,0.001,43.413000000000004,12.059000000000001,25.0,350.0,0.0
14:37:12:919,27764896279878.0,382.00199999999995,0.0,800.0,1.703,1195.014,331.94800000000004,0.138,480.121,133.36700000000002,39.0,0.0,0.001,43.413999999999994,12.059000000000001,25.0,350.0,0.0
14:37:13:921,27767395155303.0,383.004,0.0,800.0,1.694,1196.711,332.42,0.134,480.255,133.404,44.0,0.0,0.001,43.415,12.06,25.0,350.0,0.0
14:37:14:925,27769898825440.0,384.00800000000004,0.0,800.0,1.692,1198.41,332.892,0.134,480.389,133.441,44.0,0.0,0.001,43.416000000000004,12.06,25.0,350.0,0.0
14:37:15:927,27772397775028.0,385.01,0.0,800.0,1.682,1200.095,333.36,0.124,480.51300000000003,133.476,40.0,0.0,0.001,43.417,12.06,25.0,350.0,0.0
14:37:16:929,27774896785865.0,386.01099999999997,0.0,800.0,1.696,1201.7939999999999,333.832,0.135,480.648,133.513,39.0,0.0,0.001,43.418,12.06,25.0,350.0,0.0
14:37:17:930,27777395660690.0,387.01300000000003,0.0,800.0,1.6980000000000002,1203.495,334.30400000000003,0.135,480.783,133.55100000000002,39.0,0.0,0.001,43.419,12.061,25.0,350.0,0.0
14:37:18:932,27779894640815.0,388.015,0.0,800.0,1.69,1205.188,334.775,0.13,480.913,133.58700000000002,39.0,0.0,0.001,43.419,12.061,25.0,350.0,0.0
14:37:19:934,27782393570415.0,389.017,0.0,800.0,1.6980000000000002,1206.889,335.24699999999996,0.135,481.04900000000004,133.625,39.0,0.0,0.001,43.42,12.061,25.0,350.0,0.0
14:37:20:936,27784892436215.0,390.019,0.0,800.0,1.694,1208.586,335.718,0.132,481.181,133.661,39.0,0.0,0.001,43.42100000000001,12.061,25.0,350.0,0.0
14:37:21:953,27787429299128.0,391.036,0.0,800.0,1.692,1210.307,336.19599999999997,0.133,481.316,133.69899999999998,46.0,0.0,0.001,43.422,12.062000000000001,25.0,350.0,0.0
14:37:22:955,27789928114565.0,392.038,0.0,800.0,1.694,1212.004,336.668,0.132,481.44800000000004,133.736,40.0,0.0,0.001,43.423,12.062000000000001,25.0,350.0,0.0
14:37:23:957,27792427755390.0,393.04,0.0,800.0,1.682,1213.69,337.13599999999997,0.127,481.57599999999996,133.77100000000002,43.0,0.0,0.001,43.424,12.062000000000001,25.0,350.0,0.0
14:37:24:959,27794926710565.0,394.042,0.0,800.0,1.672,1215.365,337.601,0.12,481.69599999999997,133.804,40.0,0.0,0.0,43.425,12.062000000000001,25.0,350.0,0.0
14:37:25:961,27797425703015.0,395.043,0.0,800.0,1.7109999999999999,1217.079,338.07800000000003,0.14400000000000002,481.84,133.845,39.0,0.0,0.001,43.426,12.062999999999999,25.0,350.0,0.0
14:37:26:963,27799924697515.0,396.045,0.0,800.0,1.696,1218.778,338.55,0.133,481.974,133.882,40.0,0.0,0.001,43.426,12.062999999999999,25.0,350.0,0.0
14:37:27:966,27802428655015.0,397.04900000000004,0.0,800.0,1.6909999999999998,1220.476,339.02099999999996,0.132,482.106,133.918,39.0,0.0,0.001,43.427,12.062999999999999,25.0,350.0,0.0
14:37:28:968,27804927697828.0,398.051,0.0,800.0,1.686,1222.1660000000002,339.49,0.127,482.233,133.954,40.0,0.0,0.001,43.428000000000004,12.062999999999999,25.0,350.0,0.0
14:37:29:970,27807426634965.0,399.05300000000005,0.0,800.0,1.685,1223.854,339.959,0.127,482.361,133.989,39.0,0.0,0.001,43.428999999999995,12.064,25.0,350.0,0.0
14:37:30:972,27809925540415.0,400.055,0.0,800.0,1.6880000000000002,1225.545,340.42900000000003,0.127,482.48800000000006,134.025,40.0,0.0,0.001,43.43,12.064,25.0,350.0,0.0
14:37:31:974,27812424324915.0,401.056,0.0,800.0,1.7,1227.248,340.902,0.13699999999999998,482.626,134.063,39.0,0.0,0.001,43.431000000000004,12.064,25.0,350.0,0.0
14:37:32:976,27814923399240.0,402.05800000000005,0.0,800.0,1.6769999999999998,1228.928,341.369,0.12300000000000001,482.749,134.097,43.0,0.0,0.001,43.431999999999995,12.064,25.0,350.0,0.0
14:37:33:990,27817454395525.0,403.07300000000004,4.0,800.0,1.839,1230.7939999999999,341.88699999999994,0.248,483.001,134.167,45.0,0.0,0.001,43.433,12.065,25.0,350.0,0.0
14:37:35:018,27820016439628.0,404.1,1.0,800.0,1.84,1232.685,342.412,0.256,483.26300000000003,134.24,44.0,0.0,0.001,43.434,12.065,25.0,350.0,0.0
14:37:36:019,27822515153840.0,405.102,0.0,800.0,1.699,1234.387,342.885,0.136,483.4,134.278,39.0,0.0,0.001,43.435,12.065,25.0,350.0,0.0
14:37:37:021,27825014403315.0,406.10400000000004,0.0,800.0,1.692,1236.0819999999999,343.356,0.132,483.532,134.314,39.0,0.0,0.001,43.43600000000001,12.065999999999999,25.0,350.0,0.0
14:37:38:023,27827513257090.0,407.106,0.0,800.0,1.706,1237.792,343.83099999999996,0.141,483.673,134.35399999999998,39.0,0.0,0.001,43.437,12.065999999999999,25.0,350.0,0.0
14:37:39:025,27830012494090.0,408.108,0.0,800.0,1.7109999999999999,1239.506,344.30699999999996,0.14400000000000002,483.81699999999995,134.394,40.0,0.0,0.001,43.438,12.065999999999999,25.0,350.0,0.0
14:37:40:041,27832546360478.0,409.124,0.0,800.0,1.6880000000000002,1241.221,344.784,0.13,483.949,134.43,42.0,0.0,0.001,43.43899999999999,12.065999999999999,25.0,350.0,0.0
14:37:41:043,27835045275553.0,410.125,0.0,800.0,1.686,1242.91,345.25300000000004,0.126,484.075,134.465,39.0,0.0,0.001,43.44,12.067,25.0,350.0,0.0
14:37:42:044,27837544153778.0,411.12699999999995,0.0,800.0,1.69,1244.603,345.723,0.131,484.20599999999996,134.502,40.0,0.0,0.001,43.441,12.067,25.0,350.0,0.0
14:37:43:046,27840043055640.0,412.129,0.0,800.0,1.686,1246.292,346.19199999999995,0.129,484.336,134.53799999999998,44.0,0.0,0.001,43.442,12.067,25.0,350.0,0.0
14:37:44:048,27842542097688.0,413.131,0.0,800.0,1.693,1247.988,346.663,0.133,484.469,134.575,39.0,0.0,0.001,43.442,12.067,25.0,350.0,0.0
14:37:45:050,27845040972740.0,414.13300000000004,0.0,800.0,1.694,1249.685,347.135,0.134,484.603,134.612,38.0,0.0,0.001,43.443000000000005,12.068,25.0,350.0,0.0
14:37:46:052,27847539844753.0,415.135,0.0,800.0,1.6869999999999998,1251.375,347.60400000000004,0.129,484.73199999999997,134.648,38.0,0.0,0.001,43.443999999999996,12.068,25.0,350.0,0.0
14:37:47:054,27850038933253.0,416.13599999999997,0.0,800.0,1.6980000000000002,1253.077,348.077,0.138,484.87,134.686,39.0,0.0,0.001,43.445,12.068,25.0,350.0,0.0
14:37:48:056,27852537955553.0,417.13800000000003,0.0,800.0,1.699,1254.779,348.55,0.13699999999999998,485.00699999999995,134.724,40.0,0.0,0.001,43.446000000000005,12.068,25.0,350.0,0.0
14:37:49:057,27855036952765.0,418.14,0.0,800.0,1.68,1256.463,349.017,0.125,485.13199999999995,134.759,39.0,0.0,0.001,43.446999999999996,12.069,25.0,350.0,0.0
14:37:50:059,27857535724603.0,419.142,0.0,800.0,1.716,1258.182,349.495,0.151,485.283,134.80100000000002,39.0,0.0,0.001,43.448,12.069,25.0,350.0,0.0
14:37:51:061,27860034491378.0,420.144,0.0,800.0,1.689,1259.874,349.965,0.13,485.413,134.83700000000002,39.0,0.0,0.001,43.449,12.069,25.0,350.0,0.0
14:37:52:063,27862533758528.0,421.14599999999996,0.0,800.0,1.692,1261.569,350.436,0.134,485.54699999999997,134.874,43.0,0.0,0.001,43.449,12.069,25.0,350.0,0.0
14:37:53:065,27865032622328.0,422.148,0.0,800.0,1.676,1263.248,350.902,0.121,485.668,134.908,39.0,0.0,0.0,43.45,12.069,25.0,350.0,0.0
14:37:54:067,27867531541040.0,423.149,0.0,800.0,1.685,1264.9360000000001,351.371,0.127,485.795,134.94299999999998,39.0,0.0,0.001,43.451,12.07,25.0,350.0,0.0
14:37:55:069,27870030894065.0,424.151,0.0,800.0,1.69,1266.629,351.841,0.13,485.926,134.97899999999998,40.0,0.0,0.001,43.452,12.07,25.0,350.0,0.0
14:37:56:070,27872529769103.0,425.153,0.0,800.0,1.7109999999999999,1268.3419999999999,352.31699999999995,0.146,486.07199999999995,135.02,43.0,0.0,0.001,43.453,12.07,25.0,350.0,0.0
14:37:57:072,27875028870478.0,426.155,0.0,800.0,1.6880000000000002,1270.0339999999999,352.787,0.13,486.202,135.056,39.0,0.0,0.001,43.45399999999999,12.07,25.0,350.0,0.0
14:37:58:074,27877527847628.0,427.157,0.0,800.0,1.6909999999999998,1271.729,353.25800000000004,0.131,486.333,135.092,42.0,0.0,0.001,43.45399999999999,12.071,25.0,350.0,0.0
14:37:59:076,27880026711028.0,428.159,0.0,800.0,1.6869999999999998,1273.4189999999999,353.728,0.129,486.462,135.128,39.0,0.0,0.001,43.455,12.071,25.0,350.0,0.0
14:38:00:078,27882525704015.0,429.161,1.0,800.0,1.735,1275.157,354.21,0.166,486.62800000000004,135.174,39.0,0.0,0.001,43.456,12.071,25.0,350.0,0.0
14:38:01:080,27885024388115.0,430.162,0.0,800.0,1.722,1276.883,354.69,0.15,486.778,135.216,41.0,0.0,0.002,43.458,12.072000000000001,25.0,350.0,0.0
14:38:02:095,27887557064953.0,431.17800000000005,0.0,800.0,1.7009999999999998,1278.61,355.16900000000004,0.14,486.92,135.256,42.0,0.0,0.001,43.458,12.072000000000001,25.0,350.0,0.0
14:38:03:097,27890056020428.0,432.18,0.0,800.0,1.685,1280.299,355.639,0.128,487.048,135.291,39.0,0.0,0.001,43.458999999999996,12.072000000000001,25.0,350.0,0.0
14:38:04:099,27892554849253.0,433.181,0.0,800.0,1.695,1281.996,356.11,0.133,487.181,135.328,39.0,0.0,0.001,43.46,12.072000000000001,25.0,350.0,0.0
14:38:05:101,27895054001515.0,434.18300000000005,0.0,800.0,1.6969999999999998,1283.697,356.582,0.136,487.31800000000004,135.366,39.0,0.0,0.001,43.461000000000006,12.072000000000001,25.0,350.0,0.0
14:38:06:102,27897552969728.0,435.185,0.0,800.0,1.709,1285.4089999999999,357.05800000000005,0.142,487.46,135.406,40.0,0.0,0.001,43.461999999999996,12.073,25.0,350.0,0.0
14:38:07:104,27900051886215.0,436.18699999999995,0.0,800.0,1.7009999999999998,1287.112,357.531,0.13699999999999998,487.597,135.444,39.0,0.0,0.001,43.463,12.073,25.0,350.0,0.0
14:38:08:106,27902550946665.0,437.189,0.0,800.0,1.703,1288.819,358.005,0.139,487.736,135.482,39.0,0.0,0.001,43.464,12.073,25.0,350.0,0.0
14:38:09:108,27905049920015.0,438.191,0.0,800.0,1.693,1290.515,358.476,0.132,487.86800000000005,135.519,39.0,0.0,0.001,43.464,12.073,25.0,350.0,0.0
14:38:10:110,27907548868628.0,439.19300000000004,0.0,800.0,1.683,1292.201,358.945,0.126,487.994,135.554,40.0,0.0,0.001,43.465,12.074000000000002,25.0,350.0,0.0
14:38:11:120,27910068957603.0,440.20300000000003,0.0,800.0,1.685,1293.904,359.418,0.129,488.125,135.59,43.0,0.0,0.001,43.466,12.074000000000002,25.0,350.0,0.0
14:38:12:122,27912567411815.0,441.205,0.0,800.0,1.6869999999999998,1295.594,359.88699999999994,0.127,488.25199999999995,135.626,39.0,0.0,0.001,43.466,12.074000000000002,25.0,350.0,0.0
14:38:13:124,27915066524290.0,442.20599999999996,0.0,800.0,1.69,1297.287,360.358,0.131,488.38300000000004,135.662,39.0,0.0,0.001,43.467,12.074000000000002,25.0,350.0,0.0
14:38:14:126,27917565359578.0,443.208,0.0,800.0,1.6909999999999998,1298.981,360.82800000000003,0.131,488.514,135.69799999999998,39.0,0.0,0.001,43.468,12.075,25.0,350.0,0.0
14:38:15:139,27920093057328.0,444.222,0.0,800.0,1.6909999999999998,1300.694,361.30400000000003,0.13,488.64599999999996,135.735,43.0,0.0,0.001,43.468999999999994,12.075,25.0,350.0,0.0
14:38:16:141,27922592171478.0,445.224,0.0,800.0,1.68,1302.377,361.77099999999996,0.122,488.769,135.769,39.0,0.0,0.001,43.47,12.075,25.0,350.0,0.0
14:38:17:143,27925091214028.0,446.225,0.0,800.0,1.6840000000000002,1304.065,362.24,0.127,488.89599999999996,135.804,40.0,0.0,0.001,43.471000000000004,12.075,25.0,350.0,0.0
14:38:18:145,27927590258353.0,447.227,0.0,800.0,1.679,1305.747,362.707,0.122,489.01800000000003,135.838,40.0,0.0,0.001,43.472,12.075999999999999,25.0,350.0,0.0
14:38:19:146,27930088882203.0,448.22900000000004,0.0,800.0,1.6869999999999998,1307.437,363.17699999999996,0.129,489.148,135.874,40.0,0.0,0.001,43.473,12.075999999999999,25.0,350.0,0.0
14:38:20:148,27932587854028.0,449.231,0.0,800.0,1.692,1309.132,363.648,0.132,489.28,135.911,42.0,0.0,0.001,43.474,12.075999999999999,25.0,350.0,0.0
14:38:21:150,27935086700878.0,450.233,0.0,800.0,1.689,1310.8239999999998,364.11800000000005,0.131,489.411,135.94799999999998,39.0,0.0,0.0,43.474,12.075999999999999,25.0,350.0,0.0
14:38:22:152,27937585922453.0,451.235,0.0,800.0,1.7069999999999999,1312.5339999999999,364.593,0.141,489.55300000000005,135.987,39.0,0.0,0.001,43.475,12.075999999999999,25.0,350.0,0.0
14:38:23:154,27940084840265.0,452.23699999999997,0.0,800.0,1.6880000000000002,1314.226,365.06300000000005,0.128,489.68199999999996,136.023,40.0,0.0,0.001,43.476000000000006,12.077,25.0,350.0,0.0
14:38:24:156,27942583680353.0,453.23800000000006,0.0,800.0,1.692,1315.92,365.533,0.132,489.814,136.059,40.0,0.0,0.001,43.477,12.077,25.0,350.0,0.0
14:38:25:157,27945082649340.0,454.24,0.0,800.0,1.693,1317.6170000000002,366.005,0.132,489.94599999999997,136.096,40.0,0.0,0.001,43.478,12.077,25.0,350.0,0.0
14:38:26:159,27947581637315.0,455.24199999999996,0.0,800.0,1.6880000000000002,1319.308,366.474,0.129,490.075,136.132,40.0,0.0,0.001,43.479,12.077,25.0,350.0,0.0
14:38:27:161,27950080784953.0,456.244,0.0,800.0,1.686,1320.997,366.944,0.127,490.20300000000003,136.167,39.0,0.0,0.001,43.48,12.078,25.0,350.0,0.0
14:38:28:163,27952579682765.0,457.246,0.0,800.0,1.695,1322.695,367.415,0.132,490.335,136.204,40.0,0.0,0.001,43.481,12.078,25.0,350.0,0.0
14:38:29:165,27955078643590.0,458.24800000000005,0.0,800.0,1.679,1324.3770000000002,367.88199999999995,0.125,490.46,136.239,42.0,0.0,0.001,43.482,12.078,25.0,350.0,0.0
14:38:30:167,27957579300228.0,459.25,0.0,800.0,1.665,1326.047,368.346,0.115,490.575,136.27100000000002,39.0,0.0,0.0,43.482,12.078,25.0,350.0,0.0
14:38:31:169,27960078332528.0,460.25199999999995,0.0,800.0,1.689,1327.739,368.816,0.129,490.704,136.30700000000002,39.0,0.0,0.001,43.483000000000004,12.079,25.0,350.0,0.0
14:38:32:171,27962577314065.0,461.254,0.0,800.0,1.686,1329.4279999999999,369.285,0.127,490.832,136.342,39.0,0.0,0.001,43.483999999999995,12.079,25.0,350.0,0.0
14:38:33:173,27965076299115.0,462.256,0.0,800.0,1.689,1331.12,369.755,0.13,490.962,136.378,39.0,0.0,0.001,43.483999999999995,12.079,25.0,350.0,0.0
14:38:34:175,27967575323103.0,463.25800000000004,0.0,800.0,1.679,1332.8020000000001,370.223,0.12300000000000001,491.085,136.41299999999998,39.0,0.0,0.001,43.485,12.079,25.0,350.0,0.0
14:38:35:177,27970074271078.0,464.259,0.0,800.0,1.693,1334.4979999999998,370.694,0.135,491.221,136.45,43.0,0.0,0.001,43.486000000000004,12.08,25.0,350.0,0.0
14:38:36:179,27972573032603.0,465.26099999999997,0.0,800.0,1.6840000000000002,1336.185,371.163,0.127,491.348,136.486,39.0,0.0,0.001,43.486999999999995,12.08,25.0,350.0,0.0
14:38:37:180,27975072111478.0,466.26300000000003,0.0,800.0,1.6909999999999998,1337.879,371.63300000000004,0.131,491.47900000000004,136.52200000000002,39.0,0.0,0.001,43.488,12.08,25.0,350.0,0.0
14:38:38:182,27977571028153.0,467.265,0.0,800.0,1.6840000000000002,1339.566,372.102,0.129,491.60900000000004,136.558,43.0,0.0,0.001,43.489,12.08,25.0,350.0,0.0
14:38:39:195,27980097227303.0,468.278,8.0,800.0,2.51,1342.108,372.80800000000005,0.852,492.471,136.798,42.0,0.0,0.001,43.49,12.08,25.0,350.0,0.0
14:38:40:209,27982626561090.0,469.292,0.0,800.0,1.719,1343.85,373.292,0.154,492.62699999999995,136.841,43.0,0.0,0.001,43.49,12.081,25.0,350.0,0.0
14:38:41:224,27985159046590.0,470.30699999999996,0.0,800.0,1.685,1345.5620000000001,373.767,0.128,492.75699999999995,136.877,44.0,0.0,0.001,43.49100000000001,12.081,25.0,350.0,0.0
14:38:42:226,27987658057128.0,471.309,0.0,800.0,1.695,1347.26,374.23900000000003,0.135,492.89300000000003,136.915,39.0,0.0,0.001,43.492,12.081,25.0,350.0,0.0
14:38:43:242,27990191845840.0,472.325,0.0,800.0,1.6909999999999998,1348.9779999999998,374.716,0.132,493.027,136.952,43.0,0.0,0.001,43.493,12.081,25.0,350.0,0.0
14:38:44:244,27992690836490.0,473.327,0.0,800.0,1.699,1350.68,375.189,0.13699999999999998,493.165,136.99,40.0,0.0,0.001,43.494,12.082,25.0,350.0,0.0
14:38:45:246,27995189751003.0,474.32800000000003,0.0,800.0,1.689,1352.372,375.659,0.131,493.296,137.02700000000002,42.0,0.0,0.001,43.495,12.082,25.0,350.0,0.0
14:38:46:263,27997726725290.0,475.346,0.0,800.0,1.6869999999999998,1354.088,376.13599999999997,0.13,493.42800000000005,137.063,44.0,0.0,0.001,43.496,12.082,25.0,350.0,0.0
14:38:47:265,28000225546478.0,476.347,0.0,800.0,1.6840000000000002,1355.775,376.60400000000004,0.126,493.55400000000003,137.09799999999998,39.0,0.0,0.001,43.497,12.082,25.0,350.0,0.0
14:38:48:267,28002724864578.0,477.349,0.0,800.0,1.696,1357.474,377.07599999999996,0.133,493.68800000000005,137.135,40.0,0.0,0.001,43.498000000000005,12.083,25.0,350.0,0.0
14:38:49:268,28005223717690.0,478.351,0.0,800.0,1.6740000000000002,1359.151,377.542,0.12300000000000001,493.811,137.17,42.0,0.0,0.001,43.498000000000005,12.083,25.0,350.0,0.0
14:38:50:270,28007722654765.0,479.353,0.0,800.0,1.683,1360.836,378.01,0.125,493.936,137.204,39.0,0.0,0.001,43.498999999999995,12.083,25.0,350.0,0.0
14:38:51:272,28010221521478.0,480.355,0.0,800.0,1.696,1362.536,378.48199999999997,0.136,494.07300000000004,137.24200000000002,39.0,0.0,0.001,43.5,12.083,25.0,350.0,0.0
14:38:52:274,28012720466165.0,481.35699999999997,0.0,800.0,1.69,1364.229,378.952,0.131,494.204,137.279,39.0,0.0,0.001,43.501000000000005,12.084000000000001,25.0,350.0,0.0
14:38:53:276,28015219459778.0,482.35900000000004,0.0,800.0,1.6880000000000002,1365.92,379.42199999999997,0.129,494.334,137.315,39.0,0.0,0.001,43.501999999999995,12.084000000000001,25.0,350.0,0.0
14:38:54:278,28017718421403.0,483.36,0.0,800.0,1.6869999999999998,1367.61,379.892,0.129,494.463,137.351,38.0,0.0,0.001,43.503,12.084000000000001,25.0,350.0,0.0
14:38:55:279,28020217310815.0,484.36199999999997,0.0,800.0,1.69,1369.3029999999999,380.36199999999997,0.133,494.596,137.388,40.0,0.0,0.001,43.504,12.084000000000001,25.0,350.0,0.0
14:38:56:281,28022716140003.0,485.36400000000003,0.0,800.0,1.7069999999999999,1371.013,380.837,0.146,494.74199999999996,137.428,39.0,0.0,0.001,43.505,12.085,25.0,350.0,0.0
14:38:57:283,28025214860515.0,486.366,0.0,800.0,1.694,1372.7089999999998,381.30800000000005,0.133,494.876,137.465,40.0,0.0,0.001,43.505,12.085,25.0,350.0,0.0
14:38:58:285,28027713559165.0,487.36699999999996,0.0,800.0,1.682,1374.394,381.776,0.131,495.00699999999995,137.502,42.0,0.0,0.001,43.506,12.085,25.0,350.0,0.0
14:38:59:287,28030212469665.0,488.369,0.0,800.0,1.672,1376.069,382.241,0.11900000000000001,495.126,137.535,39.0,0.0,0.001,43.507,12.085,25.0,350.0,0.0
14:39:00:288,28032711544840.0,489.371,2.0,800.0,1.824,1377.8970000000002,382.749,0.23199999999999998,495.358,137.6,39.0,0.0,0.001,43.508,12.085,25.0,350.0,0.0
14:39:01:290,28035210441415.0,490.37300000000005,0.0,800.0,1.6969999999999998,1379.5970000000002,383.221,0.136,495.494,137.637,38.0,0.0,0.002,43.50899999999999,12.085999999999999,25.0,350.0,0.0
14:39:02:292,28037709375503.0,491.375,0.0,800.0,1.695,1381.295,383.69300000000004,0.138,495.63300000000004,137.67600000000002,39.0,0.0,0.001,43.51,12.085999999999999,25.0,350.0,0.0
14:39:03:294,28040208593028.0,492.37699999999995,0.0,800.0,1.6769999999999998,1382.975,384.16,0.126,495.76,137.711,39.0,0.0,0.001,43.511,12.085999999999999,25.0,350.0,0.0
14:39:04:297,28042710587353.0,493.38,22.0,3000.0,4.027,1387.015,385.282,2.222,497.98900000000003,138.33,51.0,0.0,0.022000000000000002,43.534,12.093,25.0,350.0,0.0
14:39:05:310,28045238127500.0,494.39300000000003,27.0,800.0,4.5680000000000005,1391.6429999999998,386.56800000000004,2.531,500.55300000000005,139.043,44.0,0.0,0.047,43.581,12.106,25.0,350.0,0.0
14:39:06:320,28047754908878.0,495.402,18.0,800.0,3.415,1395.089,387.525,1.495,502.06199999999995,139.46200000000002,43.0,0.0,0.055,43.637,12.120999999999999,25.0,350.0,0.0
14:39:07:330,28050274750740.0,496.412,14.0,800.0,2.532,1397.6470000000002,388.235,0.753,502.82199999999995,139.673,44.0,0.0,0.008,43.645,12.123,25.0,350.0,0.0
14:39:08:331,28052773267139.0,497.414,23.0,3000.0,3.9219999999999997,1401.576,389.327,2.0340000000000003,504.86,140.239,49.0,0.0,0.042,43.687,12.135,25.0,350.0,0.0
14:39:09:337,28055282411890.0,498.42,16.0,800.0,3.94,1405.54,390.42800000000005,2.073,506.94599999999997,140.81799999999998,45.0,0.0,0.028999999999999998,43.716,12.142999999999999,25.0,350.0,0.0
