System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:43:02:749, 28637491246715,  731.832,    1.000,  800,   1.735,1929.092, 535.859,   0.181, 651.345, 180.929, 42,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:03:751, 28639990120778,  732.834,    1.000,  800,   1.709,1930.805, 536.335,   0.165, 651.510, 180.975, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:04:753, 28642489152590,  733.835,    3.000,  800,   1.934,1932.742, 536.873,   0.338, 651.848, 181.069, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:05:754, 28644988180940,  734.837,    1.000,  800,   1.728,1934.474, 537.354,   0.180, 652.028, 181.119, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:06:756, 28647486933228,  735.839,    1.000,  800,   1.706,1936.183, 537.829,   0.165, 652.194, 181.165, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:07:758, 28649986038840,  736.841,    2.000,  800,   1.901,1938.087, 538.357,   0.298, 652.492, 181.248, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:08:760, 28652484790578,  737.843,    1.000,  800,   1.713,1939.803, 538.834,   0.165, 652.657, 181.294, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:09:762, 28654983803203,  738.845,    1.000,  800,   1.716,1941.522, 539.312,   0.172, 652.830, 181.342, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:10:764, 28657482657228,  739.846,    1.000,  800,   1.698,1943.223, 539.784,   0.156, 652.986, 181.385, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:11:766, 28659981848440,  740.848,    3.000,  800,   1.941,1945.167, 540.324,   0.342, 653.329, 181.480, 39,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:12:768, 28662481492265,  741.850,    1.000,  800,   1.740,1946.911, 540.809,   0.189, 653.518, 181.533, 36,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:13:770, 28664980284465,  742.852,    1.000,  800,   1.703,1948.617, 541.283,   0.161, 653.679, 181.578, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:14:771, 28667479258390,  743.854,    2.000,  800,   1.935,1950.556, 541.821,   0.321, 654.001, 181.667, 39,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:15:773, 28669978191828,  744.856,    1.000,  800,   1.700,1952.259, 542.294,   0.157, 654.158, 181.711, 41,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:16:775, 28672476988553,  745.858,    1.000,  800,   1.735,1953.997, 542.777,   0.184, 654.343, 181.762, 36,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:17:777, 28674975823603,  746.860,    1.000,  800,   1.707,1955.708, 543.252,   0.163, 654.506, 181.807, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:18:786, 28677492800175,  747.869,    2.000, 1500,   1.815,1957.539, 543.761,   0.241, 654.749, 181.875, 43,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:19:790, 28679997022640,  748.873,    3.000,  800,   1.870,1959.416, 544.282,   0.289, 655.039, 181.955, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:20:794, 28682500589703,  749.876,    1.000,  800,   1.709,1961.132, 544.759,   0.164, 655.204, 182.001, 43,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:21:808, 28685030587300,  750.891,    1.000,  800,   1.779,1962.937, 545.260,   0.216, 655.423, 182.062, 42,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:22:822, 28687559351878,  751.904,    1.000,  800,   1.820,1964.781, 545.773,   0.238, 655.663, 182.129, 41,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:23:823, 28690058059478,  752.906,    2.000,  800,   1.798,1966.582, 546.273,   0.232, 655.896, 182.193, 41,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:24:825, 28692557004803,  753.908,    1.000,  800,   1.729,1968.314, 546.754,   0.177, 656.074, 182.243, 42,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:25:839, 28695084606340,  754.921,    1.000,  800,   1.704,1970.041, 547.234,   0.159, 656.235, 182.288, 39,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:26:840, 28697583422078,  755.923,    4.000,  800,   1.995,1972.040, 547.789,   0.379, 656.615, 182.393, 41,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:27:842, 28700082463415,  756.925,    1.000,  800,   1.733,1973.777, 548.271,   0.180, 656.795, 182.443, 40,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:28:856, 28702612324738,  757.939,    1.000,  800,   1.737,1975.539, 548.761,   0.185, 656.983, 182.495, 41,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:29:870, 28705140176515,  758.953,    2.000,  800,   1.892,1977.456, 549.293,   0.285, 657.272, 182.576, 43,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:30:885, 28707672971513,  759.968,    1.000,  800,   1.692,1979.173, 549.770,   0.148, 657.422, 182.617, 43,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:31:904, 28710214280865,  760.987,    4.000,  800,   2.391,1981.609, 550.447,   0.800, 658.237, 182.844, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:32:906, 28712713943678,  761.989,    4.000,  800,   1.940,1983.554, 550.987,   0.350, 658.588, 182.941, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:33:918, 28715237806615,  763.001,    4.000,  800,   1.966,1985.543, 551.540,   0.358, 658.951, 183.042, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:34:920, 28717736849328,  764.003,    1.000,  800,   1.734,1987.279, 552.022,   0.186, 659.137, 183.094, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:35:922, 28720235645190,  765.005,    0.000,  800,   1.718,1989.001, 552.500,   0.170, 659.308, 183.141, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:36:924, 28722734550803,  766.006,    2.000,  800,   1.911,1990.916, 553.032,   0.305, 659.613, 183.226, 36,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:37:925, 28725233591678,  767.008,    0.000,  800,   1.683,1992.601, 553.500,   0.146, 659.759, 183.266, 36,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:38:928, 28727733763228,  768.011,   10.000,  800,   2.817,1995.425, 554.285,   1.159, 660.921, 183.589, 40,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:39:942, 28730263418828,  769.025,    3.000,  800,   1.859,1997.310, 554.808,   0.281, 661.205, 183.668, 43,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:40:944, 28732762261040,  770.027,    3.000,  800,   1.967,1999.280, 555.356,   0.362, 661.568, 183.769, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:41:946, 28735260920178,  771.028,    1.000,  800,   1.722,2001.005, 555.835,   0.177, 661.745, 183.818, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:42:948, 28737760257365,  772.030,    1.000,  800,   1.709,2002.718, 556.310,   0.164, 661.909, 183.864, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:43:950, 28740259580703,  773.032,    2.000,  800,   1.885,2004.606, 556.835,   0.286, 662.196, 183.943, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:44:951, 28742758249303,  774.034,    1.000,  800,   1.729,2006.338, 557.316,   0.177, 662.373, 183.993, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:45:953, 28745257926640,  775.036,    1.000,  800,   1.733,2008.075, 557.799,   0.182, 662.556, 184.043, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:46:955, 28747756983653,  776.038,    1.000,  800,   1.708,2009.786, 558.274,   0.163, 662.719, 184.089, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:47:957, 28750255703349,  777.040,    2.000, 1500,   1.873,2011.662, 558.795,   0.289, 663.008, 184.169, 42,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:48:958, 28752752951340,  778.041,    3.000,  800,   1.857,2013.522, 559.312,   0.277, 663.285, 184.246, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:49:960, 28755251803253,  779.043,    1.000,  800,   1.702,2015.227, 559.785,   0.161, 663.447, 184.291, 36,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:50:967, 28757763964090,  780.050,    2.000,  800,   1.831,2017.071, 560.297,   0.247, 663.695, 184.360, 42,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:51:970, 28760264673315,  781.052,    4.000,  800,   1.954,2019.030, 560.842,   0.359, 664.056, 184.460, 41,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:52:983, 28762790968990,  782.065,    2.000,  800,   1.738,2020.790, 561.331,   0.188, 664.246, 184.513, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:53:984, 28765289855453,  783.067,    1.000,  800,   1.722,2022.515, 561.810,   0.173, 664.420, 184.561, 37,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:54:986, 28767789329303,  784.069,    1.000,  800,   1.723,2024.242, 562.289,   0.172, 664.592, 184.609, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:55:988, 28770288394540,  785.071,    5.000,  800,   1.988,2026.234, 562.843,   0.380, 664.973, 184.715, 38,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:56:990, 28772787435703,  786.073,    1.000,  800,   1.720,2027.957, 563.321,   0.171, 665.144, 184.762, 39,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:58:006, 28775320287006,  787.088,    1.000,  800,   1.739,2029.723, 563.812,   0.186, 665.334, 184.815, 43,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:43:59:021, 28777852529403,  788.104,    2.000,  800,   1.878,2031.629, 564.341,   0.278, 665.616, 184.893, 43,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:44:00:034, 28780379106740,  789.116,    2.000, 1200,   1.799,2033.451, 564.848,   0.235, 665.854, 184.959, 43,  0,   0.000,  44.747,  12.430,  25.000,  350,   0.000
14:44:01:040, 28782887948003,  790.122,    2.000,  800,   1.804,2035.266, 565.352,   0.216, 666.071, 185.020, 44,  0,   0.001,  44.748,  12.430,  25.000,  350,   0.000
14:44:02:055, 28785420582300,  791.138,    0.000,  800,   1.823,2037.117, 565.866,   0.149, 666.222, 185.062, 42,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:03:065, 28787939711615,  792.148,    3.000,  800,   2.083,2039.221, 566.450,   0.352, 666.577, 185.160, 39,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:04:067, 28790438554390,  793.149,    1.000,  800,   1.791,2041.015, 566.949,   0.200, 666.777, 185.216, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:05:070, 28792942477365,  794.153,    5.000,  800,   2.124,2043.147, 567.541,   0.454, 667.232, 185.342, 41,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:06:086, 28795476415015,  795.169,    1.000,  800,   1.798,2044.974, 568.048,   0.208, 667.444, 185.401, 43,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:07:088, 28797975373290,  796.171,    1.000,  800,   1.769,2046.747, 568.541,   0.204, 667.647, 185.458, 38,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:08:090, 28800474421415,  797.173,    1.000,  800,   1.739,2048.489, 569.025,   0.185, 667.833, 185.509, 38,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:09:092, 28802973566090,  798.175,    3.000,  800,   1.920,2050.413, 569.559,   0.331, 668.164, 185.601, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:10:094, 28805472541203,  799.177,    1.000,  800,   1.717,2052.134, 570.037,   0.171, 668.336, 185.649, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:11:096, 28807971551478,  800.178,    1.000,  800,   1.710,2053.847, 570.513,   0.166, 668.502, 185.695, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:12:098, 28810470371665,  801.180,    3.000,  800,   1.936,2055.787, 571.052,   0.324, 668.826, 185.785, 38,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:13:099, 28812969429715,  802.182,    0.000,  800,   1.688,2057.478, 571.522,   0.148, 668.974, 185.826, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:14:101, 28815468421115,  803.184,    1.000,  800,   1.749,2059.231, 572.008,   0.194, 669.169, 185.880, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:15:103, 28817967511728,  804.186,    1.000,  800,   1.737,2060.970, 572.492,   0.182, 669.351, 185.931, 38,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:16:107, 28820471492988,  805.190,    3.000,  800,   1.845,2062.822, 573.006,   0.268, 669.620, 186.006, 44,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:17:120, 28822998169628,  806.203,    2.000,  800,   1.785,2064.631, 573.509,   0.223, 669.846, 186.068, 38,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:18:122, 28825497254815,  807.205,    1.000,  800,   1.710,2066.344, 573.985,   0.165, 670.011, 186.114, 38,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:19:132, 28828015608003,  808.214,    2.000,  800,   1.859,2068.221, 574.506,   0.266, 670.280, 186.189, 43,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:20:134, 28830515693890,  809.217,    1.000,  800,   1.755,2069.981, 574.995,   0.196, 670.476, 186.243, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:21:136, 28833014828028,  810.219,    1.000,  800,   1.749,2071.734, 575.482,   0.194, 670.671, 186.297, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:22:138, 28835513778265,  811.220,    1.000,  800,   1.723,2073.460, 575.961,   0.174, 670.845, 186.346, 41,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:23:146, 28838030336465,  812.229,    0.000,  800,   1.696,2075.171, 576.436,   0.153, 670.999, 186.389, 42,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:24:148, 28840529243865,  813.231,    3.000,  800,   1.943,2077.118, 576.977,   0.351, 671.351, 186.486, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:25:150, 28843028112340,  814.233,    0.000,  800,   1.722,2078.843, 577.456,   0.173, 671.524, 186.534, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:26:159, 28845545376253,  815.242,    1.000,  800,   1.764,2080.623, 577.951,   0.202, 671.728, 186.591, 42,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:27:174, 28848077289090,  816.257,    2.000,  800,   1.841,2082.492, 578.470,   0.254, 671.986, 186.663, 41,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:28:176, 28850576270803,  817.259,    1.000,  800,   1.733,2084.228, 578.952,   0.183, 672.170, 186.714, 37,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:29:193, 28853111184940,  818.275,    1.000,  800,   1.720,2085.976, 579.438,   0.171, 672.343, 186.762, 42,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:30:194, 28855610111540,  819.277,    1.000,  800,   1.708,2087.687, 579.913,   0.161, 672.505, 186.807, 42,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:31:207, 28858136171965,  820.290,    4.000, 1500,   1.978,2089.690, 580.469,   0.373, 672.883, 186.912, 42,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:32:215, 28860649356788,  821.297,    5.000,  800,   2.280,2091.987, 581.108,   0.665, 673.552, 187.098, 41,  0,   0.000,  44.748,  12.430,  25.000,  350,   0.000
14:44:33:231, 28863184450428,  822.314,   14.000,  800,   2.817,2094.850, 581.903,   0.947, 674.515, 187.365, 43,  0,   0.036,  44.785,  12.440,  25.000,  350,   0.000
14:44:34:239, 28865697854553,  823.321,   15.000,  800,   2.639,2097.508, 582.641,   0.764, 675.285, 187.579, 43,  0,   0.032,  44.817,  12.449,  25.000,  350,   0.000
14:44:35:244, 28868206768153,  824.327,   14.000,  800,   2.626,2100.150, 583.375,   0.729, 676.018, 187.783, 43,  0,   0.045,  44.862,  12.462,  25.000,  350,   0.000
14:44:36:254, 28870725430803,  825.337,   16.000,  800,   2.747,2102.923, 584.145,   0.832, 676.858, 188.016, 43,  0,   0.034,  44.897,  12.471,  25.000,  350,   0.000
14:44:37:267, 28873250530828,  826.349,   16.000,  800,   2.706,2105.663, 584.906,   0.793, 677.660, 188.239, 44,  0,   0.038,  44.935,  12.482,  25.000,  350,   0.000
14:44:38:277, 28875771627115,  827.360,   16.000,  800,   2.719,2108.411, 585.670,   0.800, 678.469, 188.464, 44,  0,   0.039,  44.975,  12.493,  25.000,  350,   0.000
14:44:39:280, 28878273758798,  828.363,   68.000, 3000,  10.759,2119.203, 588.667,   8.284, 686.779, 190.772, 57,  0,   0.183,  45.158,  12.544,  25.000,  350,   0.000
14:44:40:319, 28880863366872,  829.401,   50.000, 3000,  12.765,2132.456, 592.349,   9.408, 696.546, 193.485, 54,  0,   0.693,  45.878,  12.744,  25.000,  350,   0.000
14:44:41:333, 28883394144629,  830.416,   53.000, 2600,  10.464,2143.072, 595.298,   7.252, 703.904, 195.529, 56,  0,   0.677,  46.565,  12.935,  25.000,  350,   0.000
14:44:42:334, 28885891470986,  831.417,   47.000, 1300,  10.712,2153.797, 598.277,   7.524, 711.437, 197.621, 53,  0,   0.636,  47.202,  13.112,  25.000,  350,   0.000
14:44:43:340, 28888399608240,  832.423,   44.000, 1200,   8.480,2162.324, 600.646,   5.451, 716.918, 199.144, 50,  0,   0.582,  47.788,  13.274,  25.000,  350,   0.000
14:44:44:353, 28890926752068,  833.436,   45.000, 1900,   6.900,2169.315, 602.587,   4.047, 721.019, 200.283, 51,  0,   0.466,  48.260,  13.406,  25.000,  350,   0.000
14:44:45:358, 28893433460431,  834.441,   43.000, 1300,  10.135,2179.500, 605.417,   6.955, 728.008, 202.224, 53,  0,   0.645,  48.909,  13.586,  25.000,  350,   0.000
14:44:46:379, 28895979745819,  835.462,   43.000, 3000,   9.234,2188.927, 608.035,   6.169, 734.305, 203.974, 54,  0,   0.586,  49.507,  13.752,  25.000,  350,   0.000
14:44:47:385, 28898489971096,  836.468,   50.000, 2300,   9.957,2198.947, 610.819,   6.744, 741.092, 205.859, 58,  0,   0.685,  50.196,  13.943,  25.000,  350,   0.000
14:44:48:408, 28901041342969,  837.491,   49.000, 1300,   9.503,2208.668, 613.519,   6.579, 747.822, 207.728, 52,  0,   0.471,  50.678,  14.077,  25.000,  350,   0.000
14:44:49:430, 28903589282619,  838.512,   58.000, 3000,   9.797,2218.675, 616.299,   6.972, 754.943, 209.706, 59,  0,   0.371,  51.057,  14.182,  25.000,  650,   0.000
14:44:50:448, 28906130272757,  839.531,   51.000, 3000,  11.507,2230.398, 619.555,   8.220, 763.317, 212.032, 59,  0,   0.703,  51.773,  14.381,  25.000,  350,   0.000
14:44:51:455, 28908641056082,  840.538,   60.000, 2900,  13.753,2244.241, 623.400,  10.071, 773.455, 214.849, 59,  0,   0.905,  52.684,  14.634,  25.000,  650,   0.000
14:44:52:460, 28911147478713,  841.542,   46.000, 3000,  10.899,2255.193, 626.442,   7.711, 781.203, 217.001, 60,  0,   0.610,  53.297,  14.805,  25.000,  650,   0.000
14:44:53:465, 28913654009091,  842.547,   52.000, 2900,  10.748,2265.994, 629.443,   7.203, 788.441, 219.011, 59,  0,   0.891,  54.192,  15.053,  25.000,  350,   0.000
14:44:54:470, 28916162103816,  843.553,   51.000, 3000,  11.845,2277.904, 632.751,   8.548, 797.036, 221.399, 59,  0,   0.663,  54.859,  15.239,  25.000,  350,   0.000
14:44:55:476, 28918670394672,  844.558,   52.000, 3000,  11.193,2289.160, 635.878,   7.705, 804.784, 223.551, 59,  0,   0.808,  55.672,  15.464,  25.000,  650,   0.000
14:44:56:481, 28921177031140,  845.563,   47.000, 1200,  12.295,2301.516, 639.310,   8.677, 813.504, 225.973, 58,  0,   0.911,  56.588,  15.719,  25.000,  350,   0.000
14:44:57:501, 28923722923490,  846.584,   57.000,  800,   9.529,2311.241, 642.011,   6.170, 819.801, 227.723, 59,  0,   0.754,  57.357,  15.933,  25.000,  350,   0.000
14:44:58:507, 28926232032670,  847.590,   49.000, 3000,  11.791,2323.102, 645.306,   8.357, 828.208, 230.058, 60,  0,   0.756,  58.118,  16.144,  25.000,  350,   0.000
14:44:59:512, 28928737718778,  848.595,   58.000, 3000,  14.091,2337.256, 649.238,  10.084, 838.337, 232.871, 64,  0,   1.145,  59.268,  16.463,  25.000,  350,   0.000
14:45:00:536, 28931293119956,  849.619,   47.000, 3000,  12.319,2349.877, 652.743,   8.823, 847.376, 235.382, 64,  0,   0.812,  60.100,  16.695,  25.000,  650,   0.000
14:45:01:539, 28933793630353,  850.621,   51.000, 3000,  12.801,2362.709, 656.308,   9.165, 856.564, 237.934, 61,  0,   0.867,  60.969,  16.936,  25.000,  350,   0.000
14:45:02:544, 28936300750175,  851.627,   50.000, 3000,  10.222,2372.984, 659.162,   6.811, 863.410, 239.836, 60,  0,   0.781,  61.754,  17.154,  25.000,  350,   0.000
14:45:03:580, 28938884975714,  852.663,   50.000, 3000,  12.891,2386.339, 662.872,   9.226, 872.968, 242.491, 62,  0,   0.924,  62.712,  17.420,  25.000,  350,   0.000
14:45:04:586, 28941394142654,  853.669,   47.000, 3000,  12.268,2398.680, 666.300,   8.783, 881.803, 244.945, 61,  0,   0.774,  63.490,  17.636,  25.000,  350,   0.000
14:45:05:591, 28943901023684,  854.674,   50.000, 3000,  11.887,2410.627, 669.619,   8.453, 890.298, 247.305, 65,  0,   0.754,  64.248,  17.847,  25.000,  650,   0.000
14:45:06:596, 28946407355531,  855.678,   48.000, 3000,  12.474,2423.161, 673.100,   8.947, 899.289, 249.802, 64,  0,   0.830,  65.082,  18.078,  25.000,  350,   0.000
14:45:07:617, 28948954157189,  856.699,   44.000, 3000,  11.744,2435.152, 676.431,   8.278, 907.741, 252.150, 61,  0,   0.780,  65.878,  18.299,  25.000,  350,   0.000
14:45:08:622, 28951463071958,  857.705,   46.000, 3000,  12.419,2447.644, 679.901,   8.904, 916.697, 254.638, 65,  0,   0.824,  66.707,  18.530,  25.000,  350,   0.000
14:45:09:644, 28954011731590,  858.727,   48.000, 3000,   9.785,2457.642, 682.678,   6.574, 923.414, 256.504, 62,  0,   0.642,  67.363,  18.712,  25.000,  350,   0.000
14:45:10:665, 28956556982004,  859.747,   46.000, 3000,  10.141,2467.990, 685.553,   6.933, 930.488, 258.469, 61,  0,   0.609,  67.985,  18.885,  25.000,  350,   0.000
14:45:11:678, 28959085817038,  860.761,   47.000, 3000,  10.607,2478.743, 688.540,   7.240, 937.828, 260.508, 62,  0,   0.758,  68.754,  19.098,  25.000,  350,   0.000
14:45:12:684, 28961593973868,  861.767,   50.000, 1900,   9.290,2488.084, 691.135,   5.843, 943.704, 262.140, 59,  0,   0.824,  69.582,  19.328,  25.000,  350,   0.000
14:45:13:691, 28964106134772,  862.774,   43.000, 3000,  11.541,2499.708, 694.363,   8.132, 951.895, 264.415, 63,  0,   0.744,  70.331,  19.536,  25.000,  650,   0.000
14:45:14:711, 28966651318538,  863.794,   53.000, 1900,   7.921,2507.790, 696.608,   4.851, 956.845, 265.790, 59,  0,   0.559,  70.902,  19.695,  25.000,  350,   0.000
14:45:15:715, 28969154343334,  864.798,   43.000, 3000,  11.166,2518.996, 699.721,   7.656, 964.527, 267.924, 62,  0,   0.847,  71.751,  19.931,  25.000,  350,   0.000
14:45:16:736, 28971701122039,  865.819,   40.000, 1300,  11.138,2530.368, 702.880,   7.882, 972.574, 270.160, 60,  0,   0.647,  72.412,  20.114,  25.000,  350,   0.000
14:45:17:764, 28974264795157,  866.847,   47.000, 3000,   7.599,2538.178, 705.049,   4.863, 977.572, 271.548, 63,  0,   0.365,  72.787,  20.219,  25.000,  350,   0.000
14:45:18:768, 28976769787303,  867.851,   46.000, 1300,   7.795,2546.007, 707.224,   4.821, 982.413, 272.893, 59,  0,   0.549,  73.338,  20.372,  25.000,  350,   0.000
14:45:19:789, 28979315790473,  868.872,   43.000, 3000,  10.642,2556.870, 710.242,   7.551, 990.121, 275.033, 63,  0,   0.527,  73.876,  20.521,  25.000,  350,   0.000
14:45:20:795, 28981825794248,  869.878,   44.000, 3000,  11.936,2568.881, 713.578,   8.465, 998.639, 277.400, 64,  0,   0.807,  74.689,  20.747,  25.000,  350,   0.000
14:45:21:801, 28984333469518,  870.883,   45.000, 3000,  12.062,2581.007, 716.946,   8.676,1007.361, 279.823, 64,  0,   0.713,  75.405,  20.946,  25.000,  350,   0.000
14:45:22:807, 28986843033820,  871.889,   45.000, 1000,  10.094,2591.162, 719.767,   6.934,1014.337, 281.760, 61,  0,   0.571,  75.980,  21.106,  25.000,  350,   0.000
14:45:23:815, 28989357702023,  872.897,   49.000, 3000,  11.124,2602.377, 722.882,   7.588,1021.987, 283.885, 63,  0,   0.858,  76.846,  21.346,  25.000,  350,   0.000
14:45:24:835, 28991902765704,  873.918,   48.000, 3000,  11.167,2613.771, 726.047,   7.615,1029.757, 286.044, 66,  0,   0.863,  77.726,  21.591,  25.000,  350,   0.000
14:45:25:870, 28994485300729,  874.953,   41.000, 3000,  11.350,2625.522, 729.312,   8.125,1038.169, 288.380, 63,  0,   0.605,  78.352,  21.765,  25.000,  350,   0.000
14:45:26:875, 28996991915254,  875.958,   42.000, 3000,  11.609,2637.188, 732.552,   8.298,1046.508, 290.697, 65,  0,   0.661,  79.017,  21.949,  25.000,  650,   0.000
14:45:27:880, 28999498431471,  876.963,   45.000, 2300,  10.202,2647.440, 735.400,   7.126,1053.668, 292.686, 65,  0,   0.545,  79.565,  22.101,  25.000,  350,   0.000
14:45:28:889, 29002013475590,  877.971,   43.000, 3000,  11.241,2658.774, 738.548,   7.871,1061.604, 294.890, 63,  0,   0.727,  80.298,  22.305,  25.000,  350,   0.000
14:45:29:894, 29004520838613,  878.977,   50.000, 3000,   9.174,2667.995, 741.110,   5.904,1067.538, 296.538, 65,  0,   0.692,  80.993,  22.498,  25.000,  350,   0.000
14:45:30:917, 29007072400063,  879.999,   43.000, 3000,  11.686,2679.949, 744.430,   8.228,1075.955, 298.876, 68,  0,   0.779,  81.790,  22.719,  25.000,  350,   0.000
