System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
11:33:16:714, 57474270814174,  220.195,    2.000,  800,   2.188, 421.970, 117.214,   0.464,  60.715,  16.865, 42,  0,   0.000,   0.218,   0.061,  25.000,  350,   0.000
11:33:16:822, 57474541811774,  220.304,    3.000,  800,   2.330, 422.223, 117.284,   0.516,  60.771,  16.881, 42,  0,   0.004,   0.218,   0.061,  25.000,  350,   0.000
11:33:16:931, 57474813038161,  220.412,    3.000,  800,   2.165, 422.458, 117.350,   0.465,  60.821,  16.895, 42,  0,   0.000,   0.218,   0.061,  25.000,  350,   0.000
11:33:17:040, 57475083887161,  220.521,    2.000,  800,   2.211, 422.698, 117.416,   0.476,  60.873,  16.909, 42,  0,   0.000,   0.218,   0.061,  25.000,  350,   0.000
11:33:17:149, 57475355447749,  220.630,    3.000,  800,   2.212, 422.939, 117.483,   0.494,  60.927,  16.924, 44,  0,   0.000,   0.218,   0.061,  25.000,  350,   0.000
11:33:17:257, 57475626005499,  220.738,    3.000,  800,   2.221, 423.180, 117.550,   0.485,  60.979,  16.939, 44,  0,   0.002,   0.219,   0.061,  25.000,  350,   0.000
11:33:17:366, 57475897243674,  220.847,    3.000,  800,   2.319, 423.432, 117.620,   0.502,  61.034,  16.954, 43,  0,   0.002,   0.219,   0.061,  25.000,  350,   0.000
11:33:17:475, 57476168481661,  220.956,    2.000,  800,   2.170, 423.668, 117.686,   0.460,  61.084,  16.968, 42,  0,   0.000,   0.219,   0.061,  25.000,  350,   0.000
11:33:17:583, 57476439435136,  221.064,    3.000,  800,   2.199, 423.907, 117.752,   0.471,  61.135,  16.982, 43,  0,   0.000,   0.219,   0.061,  25.000,  350,   0.000
11:33:17:692, 57476710531761,  221.173,    2.000,  800,   2.185, 424.145, 117.818,   0.480,  61.187,  16.996, 42,  0,   0.000,   0.219,   0.061,  25.000,  350,   0.000
11:33:17:800, 57476981266458,  221.282,    4.000,  800,   2.233, 424.387, 117.885,   0.504,  61.242,  17.012, 42,  0,   0.002,   0.219,   0.061,  25.000,  350,   0.000
11:33:17:909, 57477252242524,  221.390,    3.000,  800,   2.325, 424.639, 117.955,   0.497,  61.296,  17.027, 43,  0,   0.002,   0.219,   0.061,  25.000,  350,   0.000
11:33:18:018, 57477523503336,  221.499,    2.000,  800,   2.172, 424.876, 118.021,   0.461,  61.346,  17.041, 41,  0,   0.000,   0.219,   0.061,  25.000,  350,   0.000
11:33:18:126, 57477793871236,  221.607,    4.000,  800,   2.264, 425.121, 118.089,   0.533,  61.404,  17.057, 42,  0,   0.000,   0.219,   0.061,  25.000,  350,   0.000
11:33:18:235, 57478064772870,  221.716,    2.000,  800,   2.198, 425.360, 118.156,   0.461,  61.454,  17.071, 41,  0,   0.000,   0.219,   0.061,  25.000,  350,   0.000
11:33:18:343, 57478335827624,  221.825,    3.000,  800,   2.255, 425.605, 118.224,   0.507,  61.509,  17.086, 43,  0,   0.004,   0.220,   0.061,  25.000,  350,   0.000
11:33:18:452, 57478607085161,  221.933,    3.000,  800,   2.255, 425.850, 118.292,   0.471,  61.560,  17.100, 43,  0,   0.000,   0.220,   0.061,  25.000,  350,   0.000
11:33:18:561, 57478878268674,  222.042,    2.000,  800,   2.166, 426.086, 118.357,   0.455,  61.610,  17.114, 42,  0,   0.000,   0.220,   0.061,  25.000,  350,   0.000
11:33:18:670, 57479149035361,  222.151,    3.000,  800,   2.214, 426.326, 118.424,   0.489,  61.663,  17.129, 43,  0,   0.000,   0.220,   0.061,  25.000,  350,   0.000
11:33:18:778, 57479420295011,  222.259,    2.000,  800,   2.173, 426.562, 118.490,   0.459,  61.713,  17.142, 43,  0,   0.000,   0.220,   0.061,  25.000,  350,   0.000
11:33:18:887, 57479691269149,  222.368,    3.000,  800,   2.301, 426.812, 118.559,   0.508,  61.768,  17.158, 42,  0,   0.007,   0.221,   0.061,  25.000,  350,   0.000
11:33:18:995, 57479962073411,  222.477,    2.000,  800,   2.249, 427.056, 118.627,   0.476,  61.820,  17.172, 42,  0,   0.000,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:104, 57480232758724,  222.585,    4.000,  800,   2.274, 427.303, 118.695,   0.547,  61.879,  17.189, 43,  0,   0.000,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:213, 57480503867170,  222.694,    3.000,  800,   2.268, 427.550, 118.764,   0.518,  61.935,  17.204, 42,  0,   0.000,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:321, 57480774934699,  222.803,    2.000,  800,   2.180, 427.787, 118.830,   0.456,  61.985,  17.218, 43,  0,   0.000,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:430, 57481045952224,  222.911,    3.000,  800,   2.319, 428.039, 118.900,   0.515,  62.041,  17.234, 41,  0,   0.006,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:539, 57481316926211,  223.020,    2.000,  800,   2.209, 428.279, 118.966,   0.473,  62.092,  17.248, 43,  0,   0.000,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:647, 57481588328645,  223.129,    2.000,  800,   2.158, 428.514, 119.032,   0.453,  62.141,  17.261, 41,  0,   0.000,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:756, 57481859354799,  223.237,    3.000,  800,   2.197, 428.752, 119.098,   0.472,  62.193,  17.276, 43,  0,   0.000,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:865, 57482130493583,  223.346,    2.000,  800,   2.159, 428.987, 119.163,   0.460,  62.243,  17.290, 41,  0,   0.000,   0.221,   0.061,  25.000,  350,   0.000
11:33:19:973, 57482401420774,  223.455,    4.000,  800,   2.345, 429.242, 119.234,   0.523,  62.300,  17.305, 42,  0,   0.004,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:082, 57482672523936,  223.563,    3.000,  800,   2.190, 429.480, 119.300,   0.463,  62.350,  17.319, 42,  0,   0.000,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:191, 57482943540399,  223.672,    4.000,  800,   2.258, 429.725, 119.368,   0.524,  62.407,  17.335, 41,  0,   0.000,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:299, 57483214360870,  223.780,    2.000,  800,   2.183, 429.962, 119.434,   0.451,  62.456,  17.349, 41,  0,   0.000,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:408, 57483485305083,  223.889,    3.000,  800,   2.178, 430.199, 119.500,   0.472,  62.507,  17.363, 42,  0,   0.000,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:517, 57483756351270,  223.998,    3.000,  800,   2.330, 430.452, 119.570,   0.507,  62.562,  17.378, 42,  0,   0.006,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:625, 57484027459674,  224.106,    2.000,  800,   2.198, 430.691, 119.636,   0.456,  62.612,  17.392, 41,  0,   0.000,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:734, 57484297675583,  224.215,    3.000,  800,   2.195, 430.928, 119.702,   0.480,  62.664,  17.407, 43,  0,   0.000,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:842, 57484568821449,  224.324,    3.000,  800,   2.202, 431.168, 119.769,   0.462,  62.714,  17.421, 41,  0,   0.000,   0.222,   0.062,  25.000,  350,   0.000
11:33:20:951, 57484839969436,  224.432,    2.000,  800,   2.175, 431.404, 119.835,   0.450,  62.763,  17.434, 42,  0,   0.000,   0.222,   0.062,  25.000,  350,   0.000
11:33:21:060, 57485111433561,  224.541,    3.000,  800,   2.331, 431.658, 119.905,   0.513,  62.819,  17.450, 43,  0,   0.004,   0.223,   0.062,  25.000,  350,   0.000
11:33:21:169, 57485382719186,  224.650,    4.000,  800,   2.224, 431.900, 119.972,   0.490,  62.872,  17.464, 42,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:21:277, 57485654228811,  224.759,    2.000,  800,   2.231, 432.143, 120.040,   0.499,  62.926,  17.480, 42,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:21:386, 57485925481111,  224.867,    2.000,  800,   2.159, 432.377, 120.105,   0.451,  62.975,  17.493, 42,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:21:495, 57486196477070,  224.976,    3.000,  800,   2.194, 432.616, 120.171,   0.474,  63.027,  17.507, 43,  0,   0.002,   0.223,   0.062,  25.000,  350,   0.000
11:33:21:604, 57486467975849,  225.085,    3.000,  800,   2.271, 432.863, 120.240,   0.483,  63.079,  17.522, 43,  0,   0.002,   0.223,   0.062,  25.000,  350,   0.000
11:33:21:712, 57486739294636,  225.194,    2.000,  800,   2.176, 433.100, 120.305,   0.464,  63.130,  17.536, 44,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:21:821, 57487010525974,  225.302,    3.000,  800,   2.163, 433.335, 120.371,   0.458,  63.180,  17.550, 43,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:21:930, 57487281745811,  225.411,    2.000,  800,   2.172, 433.571, 120.436,   0.461,  63.230,  17.564, 43,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:22:038, 57487551768374,  225.519,    2.000,  800,   2.193, 433.808, 120.502,   0.476,  63.281,  17.578, 43,  0,   0.002,   0.223,   0.062,  25.000,  350,   0.000
11:33:22:147, 57487822761761,  225.628,    4.000,  800,   2.316, 434.060, 120.572,   0.507,  63.336,  17.593, 43,  0,   0.002,   0.223,   0.062,  25.000,  350,   0.000
11:33:22:255, 57488093731224,  225.737,    2.000,  800,   2.190, 434.298, 120.638,   0.462,  63.387,  17.607, 43,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:22:364, 57488365092761,  225.845,    4.000,  800,   2.255, 434.543, 120.706,   0.509,  63.442,  17.623, 43,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:22:473, 57488635424661,  225.954,    2.000,  800,   2.157, 434.777, 120.771,   0.443,  63.490,  17.636, 42,  0,   0.000,   0.223,   0.062,  25.000,  350,   0.000
11:33:22:581, 57488906451399,  226.062,    3.000,  800,   2.245, 435.021, 120.839,   0.503,  63.545,  17.651, 43,  0,   0.004,   0.224,   0.062,  25.000,  350,   0.000
11:33:22:690, 57489177641486,  226.171,    3.000,  800,   2.293, 435.270, 120.908,   0.491,  63.598,  17.666, 41,  0,   0.000,   0.224,   0.062,  25.000,  350,   0.000
11:33:22:799, 57489448927749,  226.280,    2.000,  800,   2.183, 435.508, 120.974,   0.450,  63.647,  17.680, 42,  0,   0.000,   0.224,   0.062,  25.000,  350,   0.000
11:33:22:907, 57489719953649,  226.389,    3.000,  800,   2.188, 435.745, 121.040,   0.468,  63.698,  17.694, 42,  0,   0.000,   0.224,   0.062,  25.000,  350,   0.000
11:33:23:016, 57489991216736,  226.497,    2.000,  800,   2.151, 435.979, 121.105,   0.438,  63.746,  17.707, 41,  0,   0.000,   0.224,   0.062,  25.000,  350,   0.000
11:33:23:125, 57490262383974,  226.606,    3.000,  800,   2.310, 436.230, 121.175,   0.510,  63.801,  17.723, 42,  0,   0.004,   0.224,   0.062,  25.000,  350,   0.000
11:33:23:234, 57490533460886,  226.715,    2.000,  800,   2.207, 436.470, 121.242,   0.459,  63.851,  17.736, 41,  0,   0.000,   0.224,   0.062,  25.000,  350,   0.000
11:33:23:342, 57490804420461,  226.823,    4.000,  800,   2.249, 436.715, 121.310,   0.518,  63.907,  17.752, 43,  0,   0.000,   0.224,   0.062,  25.000,  350,   0.000
11:33:23:451, 57491075602811,  226.932,    2.000,  800,   2.168, 436.950, 121.375,   0.466,  63.958,  17.766, 42,  0,   0.000,   0.224,   0.062,  25.000,  350,   0.000
11:33:23:560, 57491347019720,  227.041,    2.000,  800,   2.177, 437.187, 121.441,   0.455,  64.007,  17.780, 41,  0,   0.000,   0.224,   0.062,  25.000,  350,   0.000
11:33:23:668, 57491617104249,  227.149,    4.000,  800,   2.325, 437.439, 121.511,   0.523,  64.064,  17.796, 42,  0,   0.005,   0.225,   0.062,  25.000,  350,   0.000
11:33:23:777, 57491888704549,  227.258,    2.000,  800,   2.177, 437.676, 121.577,   0.454,  64.113,  17.809, 42,  0,   0.000,   0.225,   0.062,  25.000,  350,   0.000
11:33:23:886, 57492159978411,  227.367,    2.000,  800,   2.192, 437.914, 121.643,   0.453,  64.163,  17.823, 42,  0,   0.000,   0.225,   0.062,  25.000,  350,   0.000
11:33:23:994, 57492430669724,  227.475,    3.000,  800,   2.224, 438.156, 121.710,   0.493,  64.216,  17.838, 43,  0,   0.000,   0.225,   0.062,  25.000,  350,   0.000
11:33:24:103, 57492701779836,  227.584,    2.000,  800,   2.187, 438.393, 121.776,   0.466,  64.267,  17.852, 41,  0,   0.000,   0.225,   0.062,  25.000,  350,   0.000
11:33:24:212, 57492972955336,  227.693,    4.000,  800,   2.330, 438.647, 121.846,   0.531,  64.324,  17.868, 44,  0,   0.004,   0.225,   0.063,  25.000,  350,   0.000
11:33:24:320, 57493244078224,  227.801,    2.000,  800,   2.178, 438.883, 121.912,   0.460,  64.375,  17.882, 42,  0,   0.000,   0.225,   0.063,  25.000,  350,   0.000
11:33:24:429, 57493515587324,  227.910,    3.000,  800,   2.224, 439.126, 121.979,   0.514,  64.430,  17.897, 43,  0,   0.000,   0.225,   0.063,  25.000,  350,   0.000
11:33:24:538, 57493786697161,  228.019,    2.000,  800,   2.176, 439.362, 122.045,   0.463,  64.481,  17.911, 42,  0,   0.000,   0.225,   0.063,  25.000,  350,   0.000
11:33:24:647, 57494057997661,  228.128,    2.000,  800,   2.136, 439.594, 122.110,   0.444,  64.529,  17.925, 42,  0,   0.000,   0.225,   0.063,  25.000,  350,   0.000
11:33:24:755, 57494328949011,  228.236,    3.000,  800,   2.354, 439.850, 122.181,   0.520,  64.586,  17.940, 43,  0,   0.004,   0.226,   0.063,  25.000,  350,   0.000
11:33:24:864, 57494600178949,  228.345,    2.000,  800,   2.174, 440.086, 122.246,   0.454,  64.635,  17.954, 43,  0,   0.000,   0.226,   0.063,  25.000,  350,   0.000
11:33:24:972, 57494870688674,  228.454,   19.000,  800,   2.524, 440.360, 122.322,   0.749,  64.716,  17.977, 43,  0,   0.000,   0.226,   0.063,  25.000,  350,   0.000
11:33:25:081, 57495142102761,  228.562,    5.000,  800,   2.351, 440.616, 122.393,   0.603,  64.782,  17.995, 43,  0,   0.000,   0.226,   0.063,  25.000,  350,   0.000
11:33:25:190, 57495413106761,  228.671,    3.000,  800,   2.189, 440.854, 122.459,   0.472,  64.833,  18.009, 41,  0,   0.000,   0.226,   0.063,  25.000,  350,   0.000
11:33:25:299, 57495684549345,  228.780,    3.000,  800,   2.323, 441.107, 122.530,   0.510,  64.888,  18.025, 41,  0,   0.005,   0.226,   0.063,  25.000,  350,   0.000
11:33:25:407, 57495955482474,  228.888,    4.000,  800,   2.241, 441.350, 122.597,   0.525,  64.945,  18.040, 43,  0,   0.000,   0.226,   0.063,  25.000,  350,   0.000
11:33:25:516, 57496226566924,  228.997,    2.000,  800,   2.168, 441.586, 122.663,   0.457,  64.995,  18.054, 44,  0,   0.000,   0.226,   0.063,  25.000,  350,   0.000
11:33:25:625, 57496497983886,  229.106,    2.000,  800,   2.145, 441.819, 122.727,   0.442,  65.043,  18.068, 43,  0,   0.000,   0.226,   0.063,  25.000,  350,   0.000
11:33:25:733, 57496768592299,  229.214,    3.000,  800,   2.188, 442.056, 122.793,   0.460,  65.093,  18.081, 42,  0,   0.000,   0.226,   0.063,  25.000,  350,   0.000
11:33:25:842, 57497039844033,  229.323,    4.000,  800,   2.352, 442.312, 122.864,   0.522,  65.150,  18.097, 43,  0,   0.004,   0.227,   0.063,  25.000,  350,   0.000
11:33:25:951, 57497310902745,  229.432,    3.000,  800,   2.200, 442.551, 122.931,   0.479,  65.202,  18.112, 43,  0,   0.000,   0.227,   0.063,  25.000,  350,   0.000
11:33:26:059, 57497581913224,  229.541,    9.000,  800,   2.449, 442.817, 123.005,   0.686,  65.277,  18.132, 42,  0,   0.000,   0.227,   0.063,  25.000,  350,   0.000
11:33:26:168, 57497852411599,  229.649,    3.000,  800,   2.209, 443.057, 123.071,   0.487,  65.329,  18.147, 42,  0,   0.000,   0.227,   0.063,  25.000,  350,   0.000
11:33:26:276, 57498123550470,  229.758,    3.000,  800,   2.213, 443.297, 123.138,   0.477,  65.381,  18.161, 43,  0,   0.003,   0.227,   0.063,  25.000,  350,   0.000
11:33:26:385, 57498394742111,  229.866,    4.000,  800,   2.370, 443.555, 123.210,   0.546,  65.441,  18.178, 43,  0,   0.002,   0.227,   0.063,  25.000,  350,   0.000
11:33:26:494, 57498665722111,  229.975,    3.000,  800,   2.192, 443.793, 123.276,   0.476,  65.492,  18.192, 43,  0,   0.000,   0.227,   0.063,  25.000,  350,   0.000
11:33:26:602, 57498936618849,  230.084,    3.000,  800,   2.210, 444.033, 123.343,   0.487,  65.545,  18.207, 43,  0,   0.000,   0.227,   0.063,  25.000,  350,   0.000
11:33:26:711, 57499207699499,  230.192,    2.000,  800,   2.171, 444.269, 123.408,   0.459,  65.595,  18.221, 42,  0,   0.000,   0.227,   0.063,  25.000,  350,   0.000
11:33:26:820, 57499478378599,  230.301,    4.000,  800,   2.288, 444.517, 123.477,   0.518,  65.651,  18.236, 43,  0,   0.005,   0.228,   0.063,  25.000,  350,   0.000
11:33:26:928, 57499749162974,  230.409,   10.000,  800,   2.548, 444.794, 123.554,   0.722,  65.730,  18.258, 43,  0,   0.000,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:037, 57500019897736,  230.518,    4.000,  800,   2.271, 445.040, 123.622,   0.525,  65.787,  18.274, 42,  0,   0.000,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:145, 57500290970199,  230.627,    2.000,  800,   2.170, 445.276, 123.688,   0.452,  65.836,  18.288, 42,  0,   0.000,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:254, 57500561824036,  230.735,    2.000,  800,   2.203, 445.515, 123.754,   0.477,  65.888,  18.302, 43,  0,   0.000,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:363, 57500832762649,  230.844,    4.000,  800,   2.294, 445.765, 123.824,   0.524,  65.945,  18.318, 43,  0,   0.004,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:471, 57501103846299,  230.953,    4.000,  800,   2.308, 446.016, 123.893,   0.523,  66.001,  18.334, 43,  0,   0.000,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:580, 57501374978974,  231.061,    3.000,  800,   2.210, 446.256, 123.960,   0.475,  66.053,  18.348, 42,  0,   0.000,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:689, 57501645889336,  231.170,    2.000,  800,   2.190, 446.494, 124.026,   0.471,  66.104,  18.362, 42,  0,   0.000,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:797, 57501917104674,  231.279,    2.000,  800,   2.175, 446.730, 124.092,   0.449,  66.153,  18.376, 41,  0,   0.000,   0.228,   0.063,  25.000,  350,   0.000
11:33:27:906, 57502187870274,  231.387,    5.000,  800,   2.331, 446.983, 124.162,   0.531,  66.211,  18.392, 42,  0,   0.004,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:015, 57502459060574,  231.496,    4.000,  800,   2.265, 447.229, 124.230,   0.528,  66.268,  18.408, 43,  0,   0.000,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:123, 57502730431911,  231.605,    2.000,  800,   2.164, 447.465, 124.296,   0.459,  66.318,  18.422, 44,  0,   0.000,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:232, 57503001425136,  231.713,    2.000,  800,   2.204, 447.704, 124.362,   0.476,  66.370,  18.436, 41,  0,   0.000,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:341, 57503272621961,  231.822,    2.000,  800,   2.198, 447.943, 124.429,   0.464,  66.420,  18.450, 41,  0,   0.000,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:450, 57503543840374,  231.931,    5.000,  800,   2.351, 448.199, 124.500,   0.529,  66.478,  18.466, 42,  0,   0.005,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:558, 57503815278124,  232.040,    2.000,  800,   2.262, 448.445, 124.568,   0.510,  66.533,  18.481, 42,  0,   0.000,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:667, 57504086111824,  232.148,    3.000,  800,   2.206, 448.684, 124.635,   0.473,  66.584,  18.496, 41,  0,   0.000,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:776, 57504357425524,  232.257,    2.000,  800,   2.185, 448.922, 124.701,   0.456,  66.634,  18.509, 41,  0,   0.000,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:884, 57504628644574,  232.366,    2.000,  800,   2.152, 449.156, 124.766,   0.438,  66.682,  18.523, 41,  0,   0.000,   0.229,   0.064,  25.000,  350,   0.000
11:33:28:993, 57504899845624,  232.474,    4.000,  800,   2.355, 449.412, 124.837,   0.526,  66.739,  18.539, 43,  0,   0.004,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:102, 57505171142849,  232.583,    2.000,  800,   2.173, 449.648, 124.902,   0.453,  66.788,  18.552, 41,  0,   0.000,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:210, 57505441774336,  232.692,    2.000,  800,   2.210, 449.888, 124.969,   0.474,  66.839,  18.567, 41,  0,   0.000,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:319, 57505713242186,  232.800,    2.000,  800,   2.147, 450.122, 125.034,   0.446,  66.888,  18.580, 43,  0,   0.000,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:428, 57505984625936,  232.909,    2.000,  800,   2.187, 450.360, 125.100,   0.464,  66.939,  18.594, 44,  0,   0.000,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:537, 57506255376336,  233.018,    5.000,  800,   2.383, 450.618, 125.172,   0.573,  67.001,  18.611, 43,  0,   0.005,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:645, 57506526888024,  233.127,    3.000,  800,   2.171, 450.855, 125.237,   0.459,  67.051,  18.625, 43,  0,   0.000,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:754, 57506797641383,  233.235,    3.000,  800,   2.202, 451.094, 125.304,   0.487,  67.103,  18.640, 44,  0,   0.000,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:863, 57507068929336,  233.344,    2.000,  800,   2.188, 451.332, 125.370,   0.452,  67.153,  18.653, 42,  0,   0.000,   0.230,   0.064,  25.000,  350,   0.000
11:33:29:971, 57507340156886,  233.453,    4.000,  800,   2.175, 451.568, 125.436,   0.450,  67.201,  18.667, 43,  0,   0.000,   0.230,   0.064,  25.000,  350,   0.000
11:33:30:080, 57507611102999,  233.561,    4.000,  800,   2.369, 451.826, 125.507,   0.542,  67.260,  18.683, 41,  0,   0.005,   0.231,   0.064,  25.000,  350,   0.000
11:33:30:189, 57507882013511,  233.670,    2.000,  800,   2.201, 452.065, 125.574,   0.468,  67.311,  18.698, 43,  0,   0.000,   0.231,   0.064,  25.000,  350,   0.000
11:33:30:297, 57508153315599,  233.779,    2.000,  800,   2.142, 452.298, 125.638,   0.441,  67.359,  18.711, 42,  0,   0.000,   0.231,   0.064,  25.000,  350,   0.000
11:33:30:406, 57508424306574,  233.887,    3.000,  800,   2.201, 452.537, 125.705,   0.472,  67.410,  18.725, 43,  0,   0.000,   0.231,   0.064,  25.000,  350,   0.000
11:33:30:515, 57508695345283,  233.996,    4.000,  800,   2.232, 452.779, 125.772,   0.521,  67.467,  18.741, 44,  0,   0.002,   0.231,   0.064,  25.000,  350,   0.000
11:33:30:624, 57508966554361,  234.105,    3.000,  800,   2.288, 453.028, 125.841,   0.489,  67.520,  18.756, 43,  0,   0.002,   0.231,   0.064,  25.000,  350,   0.000
11:33:30:732, 57509237630683,  234.213,    2.000,  800,   2.179, 453.265, 125.907,   0.458,  67.570,  18.769, 43,  0,   0.000,   0.231,   0.064,  25.000,  350,   0.000
11:33:30:841, 57509508451786,  234.322,    3.000,  800,   2.186, 453.502, 125.973,   0.465,  67.620,  18.783, 42,  0,   0.000,   0.231,   0.064,  25.000,  350,   0.000
11:33:30:950, 57509779799224,  234.431,    2.000,  800,   2.171, 453.738, 126.038,   0.443,  67.669,  18.797, 42,  0,   0.000,   0.231,   0.064,  25.000,  350,   0.000
11:33:31:058, 57510050530186,  234.539,    2.000,  800,   2.194, 453.976, 126.105,   0.471,  67.720,  18.811, 41,  0,   0.003,   0.232,   0.064,  25.000,  350,   0.000
11:33:31:167, 57510321312161,  234.648,    3.000,  800,   2.321, 454.228, 126.175,   0.511,  67.775,  18.826, 42,  0,   0.002,   0.232,   0.064,  25.000,  350,   0.000
11:33:31:275, 57510592698374,  234.757,    2.000,  800,   2.171, 454.465, 126.240,   0.444,  67.823,  18.840, 41,  0,   0.000,   0.232,   0.064,  25.000,  350,   0.000
11:33:31:384, 57510863850949,  234.865,    2.000,  800,   2.183, 454.702, 126.306,   0.449,  67.872,  18.853, 43,  0,   0.000,   0.232,   0.064,  25.000,  350,   0.000
11:33:31:493, 57511134894774,  234.974,    3.000,  800,   2.168, 454.937, 126.372,   0.446,  67.921,  18.867, 42,  0,   0.000,   0.232,   0.064,  25.000,  350,   0.000
11:33:31:601, 57511405886611,  235.083,    3.000,  800,   2.300, 455.187, 126.441,   0.510,  67.976,  18.882, 43,  0,   0.005,   0.232,   0.065,  25.000,  350,   0.000
11:33:31:710, 57511676778274,  235.191,    4.000,  800,   2.279, 455.435, 126.510,   0.521,  68.033,  18.898, 41,  0,   0.000,   0.232,   0.065,  25.000,  350,   0.000
11:33:31:819, 57511948138574,  235.300,    2.000,  800,   2.142, 455.668, 126.574,   0.446,  68.081,  18.911, 41,  0,   0.000,   0.232,   0.065,  25.000,  350,   0.000
11:33:31:928, 57512219333636,  235.409,    2.000,  800,   2.183, 455.905, 126.640,   0.464,  68.132,  18.925, 42,  0,   0.000,   0.232,   0.065,  25.000,  350,   0.000
11:33:32:036, 57512490256836,  235.517,    2.000,  800,   2.156, 456.139, 126.705,   0.457,  68.181,  18.939, 42,  0,   0.000,   0.232,   0.065,  25.000,  350,   0.000
11:33:32:145, 57512761249624,  235.626,    4.000,  800,   2.309, 456.390, 126.775,   0.500,  68.236,  18.954, 42,  0,   0.004,   0.233,   0.065,  25.000,  350,   0.000
11:33:32:253, 57513032182536,  235.735,    2.000,  800,   2.229, 456.633, 126.842,   0.486,  68.288,  18.969, 43,  0,   0.000,   0.233,   0.065,  25.000,  350,   0.000
11:33:32:362, 57513303441874,  235.843,    2.000,  800,   2.176, 456.869, 126.908,   0.458,  68.338,  18.983, 43,  0,   0.000,   0.233,   0.065,  25.000,  350,   0.000
11:33:32:471, 57513574556949,  235.952,    2.000,  800,   2.180, 457.106, 126.974,   0.455,  68.387,  18.997, 42,  0,   0.000,   0.233,   0.065,  25.000,  350,   0.000
11:33:32:580, 57513845777174,  236.061,    3.000,  800,   2.180, 457.343, 127.040,   0.466,  68.438,  19.011, 42,  0,   0.000,   0.233,   0.065,  25.000,  350,   0.000
11:33:32:688, 57514116460186,  236.169,    5.000,  800,   2.402, 457.604, 127.112,   0.574,  68.501,  19.028, 41,  0,   0.004,   0.233,   0.065,  25.000,  350,   0.000
11:33:32:797, 57514387573711,  236.278,    2.000,  800,   2.176, 457.840, 127.178,   0.449,  68.549,  19.041, 42,  0,   0.000,   0.233,   0.065,  25.000,  350,   0.000
